Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
AMN	4.4e-04	1.2	50.4	-5.40
CRHBP	6.7e-05	1.0	41.8	-5.39
ANKRD2	5.7e-04	1.0	41.9	-5.39
SERPINF2	1.1e-04	1.4	56.9	-5.37
SOD3	1.7e-05	8.2	339.7	-5.36
SHISA3	3.1e-04	2.4	98.3	-5.35
KRTAP5-8	3.4e-08	52.3	1.3	5.34
FLRT3	9.5e-15	1.0	40.1	-5.33
COL9A2	6.4e-10	1.0	41.7	-5.32
SIM2	3.5e-06	1.0	39.9	-5.32
IRX1	7.3e-08	1.0	39.6	-5.31
GJB1	2.8e-06	1.0	39.7	-5.31
TMEM176A	1.8e-07	11.5	454.2	-5.31
PALM3	2.6e-04	1.1	41.8	-5.30
IRX2	2.7e-08	1.0	38.9	-5.28
SLC44A4	2.9e-10	2.4	93.6	-5.26
UGT2A3	5.5e-05	1.0	38.0	-5.25
CAPN6	3.0e-06	1.0	38.0	-5.25
LUM	1.3e-05	4.3	162.2	-5.23
VTCN1	3.9e-11	1.0	36.7	-5.20
SLC6A13	3.7e-05	1.0	36.6	-5.19
ACSM2A	7.6e-04	1.0	36.3	-5.18
NELL1	4.4e-06	1.0	36.1	-5.17
TMEM37	2.0e-09	8.1	291.3	-5.17
PTGER1	1.1e-08	1.0	35.4	-5.15
ANO4	4.9e-13	35.5	1.0	5.15
HOXC-AS3	4.0e-07	1.5	54.3	-5.14
LRRTM1	4.3e-07	34.5	1.0	5.11
FMO1	6.5e-04	1.0	34.4	-5.11
LINC01671	3.0e-11	1.0	34.3	-5.10
AOX1	5.7e-04	1.0	33.7	-5.07
GLDC	2.0e-07	1.0	33.3	-5.06
LINC01139	1.2e-09	1.0	32.7	-5.03
SLC47A1	1.3e-04	1.0	32.7	-5.03
SCD5	1.2e-10	4.5	147.8	-5.02
KLK3	q<=1.7e-18	32.3	1.0	5.01
LOC100506688	9.8e-15	32.2	1.0	5.01
AQP3	7.5e-07	30.8	980.6	-5.00
SBSPON	1.8e-07	1.0	32.0	-5.00
SYNGR3	6.0e-18	108.5	3.4	4.99
AGMAT	7.1e-04	1.5	48.9	-4.98
TMEM176B	5.3e-10	17.8	557.4	-4.97
GSTM3	4.0e-05	6.1	190.3	-4.97
FGFR4	1.0e-06	1.0	31.0	-4.96
RASAL1	4.8e-08	1.0	31.2	-4.96
CYP11A1	2.3e-17	41.7	1.3	4.95
ADRA2C	6.0e-09	1.0	30.7	-4.94
SPNS2	1.5e-08	4.4	134.0	-4.94
LHFPL3-AS2	8.8e-13	1.0	30.4	-4.93
DCDC2	1.3e-08	1.4	41.3	-4.93
KCNJ3	5.2e-08	1.0	29.7	-4.89
NAPSA	2.3e-05	1.0	29.4	-4.88
GALNT17	3.9e-17	210.1	7.2	4.87
NR1H4	2.4e-17	1.0	28.8	-4.85
TCF21	1.4e-06	1.0	28.7	-4.84
TMEM252	3.2e-04	1.0	28.4	-4.83
PKHD1	1.2e-11	1.0	28.0	-4.81
PIP	5.0e-04	28.0	1.0	4.81
LRRC14B	4.7e-11	27.7	1.0	4.79
LRRC19	8.0e-09	1.0	27.6	-4.79
AIF1L	1.1e-09	43.2	1187.2	-4.78
F11	9.0e-07	1.0	27.4	-4.78
SCTR	2.1e-06	1.0	27.3	-4.77
PIPOX	8.0e-04	1.0	26.7	-4.74
USH1C	1.6e-04	1.0	26.5	-4.73
SPINK7	1.3e-06	26.6	1.0	4.73
HS6ST2	1.1e-07	1.0	26.5	-4.73
FOLR1	3.1e-10	12.6	333.8	-4.73
MFSD4A	7.3e-05	8.5	224.6	-4.72
IL1R2	1.1e-06	1.3	34.2	-4.72
CSDC2	4.3e-04	1.0	26.1	-4.71
TCEAL2	9.3e-06	1.0	25.9	-4.69
ASPA	5.6e-09	1.3	33.8	-4.68
GLDN	3.9e-08	25.6	1.0	4.68
CLTRN	2.4e-04	2.6	66.1	-4.67
FOXQ1	5.8e-06	1.0	25.4	-4.67
CLNK	3.9e-18	122.3	4.9	4.65
S100A14	3.2e-05	2.2	53.9	-4.65
LYG1	2.5e-05	1.0	25.1	-4.65
KCP	2.1e-06	1.0	25.0	-4.64
TGFA	3.2e-11	1.2	29.0	-4.63
SULT2B1	2.9e-04	1.0	24.5	-4.62
BHMT2	5.3e-07	9.5	231.6	-4.61
PVALB	6.6e-17	3214.0	132.4	4.60
AK4	1.9e-04	1.0	24.3	-4.59
FAM167A	3.9e-09	1.0	24.0	-4.58
COL4A5	6.7e-12	1.0	24.0	-4.58
SEC14L6	3.7e-09	1.0	23.7	-4.56
CCN1	8.5e-08	24.0	562.0	-4.55
CFAP221	1.2e-12	1.1	26.4	-4.54
SMOC1	6.9e-08	74.7	3.2	4.53
ANGPTL3	4.0e-04	1.0	23.1	-4.53
SCARA3	6.7e-05	2.4	55.5	-4.52
PLAU	2.0e-05	8.8	196.8	-4.49
GPM6A	8.5e-08	1.0	22.5	-4.49
NCS1	2.3e-10	1.3	28.7	-4.49
TFAP2B	1.6e-08	1.0	22.4	-4.49
PRR35	7.8e-08	1.0	22.2	-4.47
RERGL	4.3e-06	1.0	22.1	-4.46
AMBP	7.3e-07	1.0	22.0	-4.46
PHYHIPL	5.6e-12	1.0	21.8	-4.45
LRRK2	6.8e-10	1.0	22.5	-4.44
AQP1	2.0e-11	49.3	1072.1	-4.44
CXCL12	6.1e-07	13.3	287.6	-4.44
EBF2	1.7e-09	21.7	1.0	4.44
NXPH4	1.6e-08	34.7	1.6	4.44
RAMP1	3.7e-06	1.3	28.3	-4.43
TMEM207	2.1e-04	1.0	21.3	-4.41
AKR1C3	8.5e-08	7.2	151.5	-4.39
NRXN3	1.5e-13	21.0	1.0	4.39
IL1RL1	3.8e-04	1.0	20.9	-4.38
EHF	1.3e-06	1.9	40.1	-4.38
DZIP1	3.6e-17	1.0	20.9	-4.38
TNFAIP8L3	4.3e-12	90.0	4.3	4.37
ABO	2.9e-04	1.0	20.6	-4.37
SERPINA1	2.9e-08	17.0	350.1	-4.36
GPRC6A	1.5e-07	20.4	1.0	4.35
LOXL4	6.2e-05	1.0	20.4	-4.35
SCG3	4.1e-04	20.3	1.0	4.34
FBN3	2.3e-14	31.3	1.5	4.34
BMP6	1.5e-05	1.9	37.9	-4.34
LOC100506444	3.1e-05	1.0	20.1	-4.33
FMOD	1.6e-05	1.9	37.9	-4.33
MT1X	1.5e-05	11.8	236.9	-4.33
LAMC2	6.6e-06	1.7	33.3	-4.33
PLCB1	3.6e-09	1.2	24.6	-4.33
MYL3	2.4e-05	1.8	36.1	-4.33
SPON1	5.6e-05	1.0	19.8	-4.31
HS6ST3	4.0e-14	28.7	1.4	4.31
SUSD4	1.7e-07	3.8	76.3	-4.31
EDN2	4.8e-05	1.0	19.7	-4.30
PRODH	6.4e-06	1.0	19.4	-4.28
NEURL1	3.9e-08	19.7	1.0	4.28
ATP2B2	1.7e-11	19.4	1.0	4.28
MISP	1.9e-06	1.0	19.3	-4.27
RBP5	2.1e-04	8.4	161.1	-4.26
CLDN14	6.5e-04	1.0	19.2	-4.26
HOGA1	4.9e-08	4.1	78.0	-4.25
GLIS3	2.2e-11	1.0	19.1	-4.25
AFMID	7.5e-12	8.0	150.7	-4.24
FOXC1	3.5e-10	3.3	61.9	-4.23
TIMD4	2.5e-10	82.6	4.4	4.23
KBTBD11	1.7e-09	1.7	31.7	-4.23
COL27A1	9.6e-09	1.1	19.6	-4.22
FRAS1	7.7e-08	1.0	18.7	-4.22
SLC1A1	3.6e-05	1.1	21.4	-4.22
ESRRB	6.3e-05	2.9	53.0	-4.21
FBLN1	1.0e-03	5.0	92.2	-4.21
PDGFRA	9.8e-05	1.0	18.4	-4.20
IGFBP2	7.7e-12	20.1	366.8	-4.19
PTH2R	2.3e-12	1.0	18.2	-4.18
MEST	4.8e-07	1.6	28.6	-4.18
SERP2	3.5e-11	1.3	23.5	-4.18
INSYN1	2.6e-15	101.4	5.6	4.18
RALYL	2.6e-07	1.0	18.0	-4.17
ADAMTS9-AS2	7.8e-12	1.0	17.9	-4.16
VGLL1	1.0e-04	1.0	17.8	-4.16
HAGHL	1.9e-17	210.5	11.9	4.14
LGI2	2.4e-05	1.0	17.6	-4.14
AKAP12	2.5e-06	3.7	63.9	-4.12
WNT7B	1.0e-04	1.0	17.4	-4.12
SFTA2	9.5e-04	1.0	17.2	-4.11
MAB21L4	8.1e-05	1.0	17.2	-4.11
SIRLNT	7.7e-06	1.0	17.1	-4.10
SLC22A17	1.9e-11	3.4	58.9	-4.09
EGOT	4.8e-08	1.0	17.1	-4.09
LINC01762	5.1e-07	4.1	70.0	-4.08
SLC15A2	3.5e-09	1.0	16.8	-4.07
PACSIN3	3.6e-13	2.0	33.7	-4.07
PART1	1.6e-08	16.7	1.0	4.07
LINC02532	2.8e-15	8.7	145.0	-4.06
CR1L	6.8e-15	23.4	1.4	4.06
GIPC2	4.5e-05	1.0	16.6	-4.06
PFKFB3	2.7e-05	21.2	353.4	-4.06
PADI2	2.0e-04	2.0	32.7	-4.06
LOC105372441	5.0e-16	16.6	1.0	4.05
DTX1	4.7e-05	1.0	16.5	-4.04
ELOVL4	7.4e-13	16.7	1.0	4.04
SHMT1	3.9e-08	14.0	228.4	-4.03
LOC105374428	8.0e-10	1.0	16.2	-4.02
PRKCQ	1.5e-06	1.6	25.7	-4.02
CNTN1	1.2e-05	1.0	16.1	-4.01
SHH	1.1e-07	1.0	16.1	-4.00
SMIM32	3.5e-04	1.0	16.0	-4.00
TYRP1	9.1e-06	1.0	15.9	-4.00
GP2	1.1e-06	1.0	15.9	-3.99
ELAVL2	3.2e-07	15.7	1.0	3.98
SLC28A1	5.0e-04	1.0	15.8	-3.98
NTN1	1.8e-18	72.6	4.6	3.98
NEK11	q<=1.7e-18	1.0	15.8	-3.98
LHX9	8.6e-07	15.8	1.0	3.98
CEND1	6.4e-07	41.2	2.6	3.97
PCSK1N	6.0e-07	9.6	148.8	-3.95
NPAS2	5.1e-09	1.0	15.4	-3.95
AFAP1L2	1.1e-06	4.8	73.7	-3.95
CPAMD8	2.5e-05	2.4	37.3	-3.94
MOXD1	7.1e-05	3.7	56.4	-3.94
FMO2	3.2e-08	1.0	15.4	-3.94
SLC25A48	1.7e-08	1.0	15.3	-3.93
LRFN5	2.1e-11	15.0	1.0	3.91
RSPH1	8.1e-10	1.0	15.1	-3.91
DOK5	7.5e-06	1.0	15.0	-3.90
CDH2	2.3e-06	1.0	14.9	-3.90
IRX3	2.2e-06	2.1	30.7	-3.90
SALL2	1.9e-07	1.0	14.8	-3.89
FHL2	2.0e-04	3.1	45.7	-3.86
C1R	4.3e-04	8.4	121.8	-3.86
BAALC	8.8e-09	38.2	2.6	3.86
CCDC160	1.7e-07	1.0	14.4	-3.85
VCAM1	1.5e-04	7.8	112.7	-3.85
HUNK	8.5e-09	1.0	14.5	-3.85
THRSP	2.5e-05	33.9	2.4	3.85
ENPEP	5.7e-04	2.6	37.2	-3.84
KCNK5	9.1e-06	1.6	23.5	-3.84
ITM2C	8.1e-07	31.7	454.0	-3.84
SDCBP2	1.7e-12	160.6	11.3	3.83
MB	3.8e-07	14.2	1.0	3.83
SRRM3	2.2e-06	19.6	1.4	3.83
PPP1R14C	1.1e-07	1.0	14.2	-3.82
BAALC-AS2	5.2e-08	18.1	1.3	3.82
IQCA1	1.6e-09	1.0	14.0	-3.81
NPY1R	1.7e-06	3.9	54.5	-3.81
MNS1	1.1e-09	1.4	19.1	-3.78
TMC5	6.7e-10	13.8	1.0	3.78
RHCG	1.4e-14	3119.9	228.4	3.77
IRX5	3.3e-07	1.0	13.6	-3.77
C21orf62	1.8e-07	1.0	13.6	-3.76
LINC02593	1.1e-05	1.0	13.6	-3.76
SALL1	3.6e-08	4.7	63.4	-3.76
SAMD11	2.7e-09	1.0	13.4	-3.75
SLC2A4	3.4e-12	44.7	3.3	3.75
FAM110C	9.7e-07	1.7	23.2	-3.74
C1S	2.9e-04	7.8	104.0	-3.74
GPM6B	6.1e-07	1.1	14.9	-3.74
NR2F2-AS1	4.6e-09	1.7	22.0	-3.73
SLC14A1	3.5e-04	4.3	56.6	-3.73
MFHAS1	1.1e-07	1.9	25.5	-3.73
B3GNT3	3.0e-04	1.0	13.2	-3.72
PRKAR2B	9.2e-05	2.2	28.7	-3.71
HNF1A-AS1	1.4e-09	1.0	13.1	-3.71
GATA3-AS1	2.0e-05	1.5	19.7	-3.70
MYRIP	8.7e-12	43.1	3.3	3.70
SLC45A3	4.4e-07	1.0	13.0	-3.70
PRUNE2	2.9e-09	1.0	13.0	-3.70
PTPRS	7.5e-07	1.2	16.1	-3.70
SLCO4C1	4.0e-09	2.6	34.3	-3.70
GPC5	5.3e-05	1.0	13.0	-3.70
PLAT	8.4e-08	13.4	172.8	-3.69
AVPR1A	3.0e-10	70.6	5.5	3.69
TAGLN3	3.5e-07	1.0	12.9	-3.69
CCN2	5.8e-07	34.0	437.0	-3.69
SIGLEC15	8.6e-07	13.6	1.1	3.68
FUT6	3.9e-04	1.0	12.8	-3.68
RHEX	3.8e-08	1.0	12.8	-3.67
PHACTR1	4.4e-07	2.5	32.5	-3.67
AVPR2	1.7e-05	2.0	25.7	-3.67
GPR37	4.8e-10	12.8	1.0	3.67
ASRGL1	2.3e-10	3.4	42.3	-3.66
PDK4	1.6e-06	26.7	338.7	-3.66
MRGPRF	9.4e-06	1.0	12.6	-3.66
FIBIN	3.6e-04	1.8	22.5	-3.66
LIX1	3.7e-04	1.0	12.6	-3.66
CLGN	7.5e-06	12.6	1.0	3.65
FOXI2	5.1e-07	51.6	4.1	3.64
KLHL14	1.7e-07	1.0	12.4	-3.63
EVA1A	1.5e-07	3.5	43.7	-3.63
ERVMER34-1	1.1e-06	1.0	12.4	-3.63
OLFM1	6.5e-04	1.3	16.0	-3.62
COL26A1	7.2e-05	1.0	12.3	-3.62
OLFM2	1.7e-06	1.8	22.6	-3.62
SLC16A12	5.0e-10	8.7	107.1	-3.62
DAPK1	3.3e-10	4.2	51.3	-3.62
SPSB4	1.6e-12	14.0	1.1	3.61
DNAAF11	6.8e-17	1.0	12.8	-3.61
MIR221	6.3e-10	12.2	1.0	3.60
TLN2	2.3e-09	2.6	31.2	-3.60
LINC02762	4.2e-16	29.6	2.5	3.59
TOX	7.6e-08	1.0	12.0	-3.59
TRIM55	2.3e-04	1.0	12.0	-3.59
ADAMTS15	2.7e-04	1.1	13.2	-3.58
GGH	6.3e-05	4.6	55.2	-3.58
PRELP	5.6e-05	2.1	25.0	-3.57
CCL2	5.5e-04	25.9	307.2	-3.57
TBX15	1.3e-06	11.8	1.0	3.56
ID1	1.1e-08	24.1	284.2	-3.56
INAVA	1.3e-08	1.0	11.8	-3.56
FOXI1	q<=1.7e-18	887.7	75.2	3.56
MT1E	7.2e-06	31.5	372.8	-3.56
C4BPB	2.4e-07	11.7	1.0	3.55
KIFC3	4.7e-08	10.3	119.5	-3.54
SYTL4	5.7e-08	1.0	11.6	-3.54
PSG5	2.2e-05	11.7	1.0	3.54
SLC16A2	1.7e-11	2.5	28.3	-3.53
CPXM2	7.0e-11	263.6	22.8	3.53
CCDC181	3.3e-13	1.0	11.5	-3.52
FAM189A2	1.4e-14	84.6	7.4	3.52
DACH1	4.2e-04	1.0	11.4	-3.52
TSPAN2	1.8e-05	1.0	11.5	-3.52
LINC01606	6.7e-06	1.0	11.5	-3.52
CRTAC1	6.9e-05	141.3	12.3	3.52
PAPLN	2.9e-04	1.2	13.6	-3.51
ATP6V0D2	q<=1.7e-18	1068.5	94.3	3.50
LRRC75B	2.7e-07	2.8	32.3	-3.50
KIF12	7.6e-10	27.5	309.6	-3.49
PDE10A	4.3e-06	5.0	56.0	-3.49
FGF14-AS2	4.0e-11	2.5	27.9	-3.48
FOXJ1	8.4e-10	1.0	11.2	-3.48
TMPRSS3	5.2e-04	1.5	16.6	-3.48
MIR3197	8.0e-13	11.5	1.0	3.48
AKR1C2	7.4e-04	1.1	12.8	-3.48
GCNT1	9.2e-10	20.7	1.9	3.48
FGL2	1.5e-06	8.8	98.8	-3.48
PARVB	q<=1.7e-18	88.4	8.0	3.47
EDN1	4.5e-07	2.5	27.9	-3.46
TMEM178A	1.4e-08	5.0	54.7	-3.46
HEPACAM2	1.4e-13	359.5	32.7	3.46
PBLD	1.4e-05	13.1	143.3	-3.45
CABP1	9.4e-06	1.1	12.1	-3.45
MTMR11	2.1e-10	1.9	20.4	-3.44
CKMT1A	q<=1.7e-18	23.2	2.1	3.44
ITPKA	3.4e-11	10.8	1.0	3.44
ZNF185	1.5e-14	2.8	30.1	-3.44
SCD	7.0e-09	115.4	10.7	3.44
OVCH2	3.6e-10	1.0	10.9	-3.44
DOCK11	4.0e-08	1.2	13.2	-3.44
FAM20A	6.7e-06	1.3	13.9	-3.43
CTNNA2	3.3e-05	10.7	1.0	3.42
MT3	5.7e-04	93.5	8.7	3.42
HSPA2	6.3e-06	39.9	425.7	-3.42
PROX1	3.7e-04	1.0	10.7	-3.42
AQP5-AS1	9.3e-04	1.0	10.7	-3.42
PRSS35	6.7e-04	1.0	10.6	-3.41
ELFN1	4.7e-06	1.1	12.1	-3.41
TSPAN5	2.3e-14	184.7	17.4	3.41
EPHA4	1.3e-06	1.1	11.3	-3.40
ATP12A	1.2e-05	1.0	10.6	-3.40
STAP1	9.1e-09	331.0	31.5	3.39
PROC	3.5e-04	1.0	10.4	-3.38
CYP1B1	9.2e-08	4.1	42.1	-3.38
SULT1C4	5.5e-05	3.3	34.7	-3.38
NFASC	2.5e-04	2.1	22.0	-3.38
DNASE1L3	1.1e-09	8.0	83.2	-3.37
LINC00671	1.2e-05	2.2	22.4	-3.37
CADM1	6.4e-08	3.9	40.0	-3.37
RPH3AL-AS1	4.4e-08	1.0	10.3	-3.36
DMRT2	1.5e-17	423.3	41.3	3.36
FBLN5	8.3e-08	15.2	155.8	-3.36
CHDH	8.1e-08	4.0	41.3	-3.35
PLSCR4	4.4e-11	3.1	31.7	-3.35
MYZAP	2.4e-14	41.1	4.0	3.35
NALF2	8.6e-10	21.6	2.1	3.35
SYNDIG1	5.8e-07	1.0	10.2	-3.35
MUC20	1.7e-11	696.4	68.6	3.34
EVA1C	5.1e-09	2.3	22.8	-3.34
SERPINE2	4.7e-06	5.9	59.6	-3.34
NRG2	5.1e-09	10.0	1.0	3.33
CKMT1B	q<=1.7e-18	21.1	2.1	3.33
PLEKHH2	1.9e-07	1.9	19.0	-3.33
ERRFI1	9.3e-06	12.3	123.5	-3.33
RAB29	1.5e-08	6.5	65.8	-3.33
STAC2	9.3e-13	136.2	13.5	3.33
LINC01159	1.2e-06	4.8	48.2	-3.33
KIT	1.4e-13	280.6	28.1	3.32
CCDC74A	1.4e-11	1.5	14.5	-3.31
LEPR	9.2e-08	2.5	24.6	-3.31
TMEM38A	3.0e-18	236.7	23.9	3.31
TFPI	2.8e-14	6.8	66.7	-3.30
FREM2	6.4e-07	1.0	9.9	-3.30
MAPK15	2.2e-09	1.0	9.8	-3.30
DUSP15	q<=1.7e-18	424.0	42.9	3.30
SUGCT	3.3e-05	1.9	18.5	-3.30
ERP27	6.0e-12	715.4	72.8	3.30
ODAD3	1.1e-16	65.0	6.6	3.30
ARID5B	3.4e-07	4.0	38.8	-3.29
PEG10	6.3e-10	1.9	18.8	-3.29
SPOCK2	4.1e-05	10.8	105.0	-3.28
CNNM3-DT	1.6e-11	1.0	9.7	-3.27
COLEC11	2.8e-04	1.7	16.3	-3.27
GAS1	4.4e-04	1.4	13.7	-3.27
LINC02274	7.2e-04	1.0	9.6	-3.26
CPM	2.9e-10	5.4	52.2	-3.26
PDLIM2	1.6e-05	2.7	25.9	-3.26
GABRB3	4.1e-04	1.0	9.5	-3.25
HNF4A	5.6e-04	1.0	9.5	-3.25
SLC35F3	8.1e-10	9.5	1.0	3.25
PIK3CD-AS2	6.3e-10	1.0	9.5	-3.25
STON2	8.4e-10	1.0	9.5	-3.25
ADAMTSL1	5.2e-08	54.6	5.7	3.25
IL18	3.6e-13	320.2	33.7	3.25
EYA4	1.1e-05	1.0	9.5	-3.24
C6orf132	4.3e-06	1.4	13.1	-3.23
SMIM2-AS1	9.6e-05	2.4	22.8	-3.23
BCAS1	2.4e-04	1.0	9.4	-3.23
NCR3LG1	1.2e-16	19.8	2.1	3.22
SPTBN4	4.9e-14	9.3	1.0	3.22
SYT17	1.4e-17	94.5	10.1	3.22
REC8	1.8e-10	2.7	24.9	-3.22
PKIB	1.6e-13	31.2	3.3	3.22
TEK	5.0e-11	6.6	60.7	-3.21
TMEM130	1.2e-04	1.0	9.3	-3.21
E2F1	1.8e-09	13.2	1.4	3.21
COL4A6	6.6e-05	1.0	9.3	-3.21
PLCG2	2.8e-12	281.2	30.7	3.20
CA4	4.4e-05	2.8	25.6	-3.20
NPR1	8.2e-13	7.2	66.1	-3.20
EMCN	4.7e-10	11.2	103.1	-3.20
PTGIS	2.9e-05	1.0	9.1	-3.19
GALNT6	1.1e-07	1.2	10.8	-3.19
GPBAR1	1.0e-03	1.0	9.1	-3.19
PAPSS2	1.3e-12	4.7	43.3	-3.19
KIF26A	1.5e-05	1.0	9.1	-3.18
FAM124A	4.0e-10	1.0	9.1	-3.18
FAM107A	3.1e-07	10.3	93.1	-3.18
ST3GAL1	q<=1.7e-18	194.4	21.6	3.17
GLTPD2	7.8e-04	1.0	9.0	-3.17
UNC5CL	1.8e-04	1.2	10.6	-3.17
PAPPA	4.7e-06	1.0	9.0	-3.17
LOC101927418	1.0e-10	9.0	1.0	3.17
FBLN2	1.6e-05	5.7	51.5	-3.16
UPP2	9.4e-04	1.0	8.9	-3.16
ST8SIA5	1.9e-11	8.8	1.0	3.15
FAM174B	2.2e-12	112.6	12.7	3.15
SYNE1	5.3e-08	2.9	25.8	-3.14
ANG	5.8e-07	1.0	8.8	-3.14
DZIP1L	1.2e-08	1.0	8.8	-3.14
ERICH5	6.5e-06	1.0	8.8	-3.14
S100A4	1.3e-04	64.4	566.5	-3.14
LINC01659	2.5e-05	1.0	8.8	-3.13
APOD	7.0e-06	7.7	67.8	-3.13
AJUBA	3.4e-09	5.2	45.5	-3.12
THBS1	4.5e-05	18.7	162.3	-3.12
SLC22A3	1.3e-04	1.0	8.7	-3.12
EYA2	9.0e-05	1.0	8.7	-3.12
BMP4	2.4e-06	2.6	22.7	-3.12
LGALS3	q<=1.7e-18	2674.3	310.5	3.11
GFAP	5.6e-09	8.6	1.0	3.11
TRO	6.6e-14	1.8	15.9	-3.11
MYOZ1	2.2e-09	1.0	8.6	-3.10
CTXN3	9.7e-04	1.0	8.5	-3.10
GCOM1	2.2e-10	24.0	2.8	3.10
FXYD4	5.4e-05	110.2	938.8	-3.09
ATOH8	8.9e-07	1.4	11.5	-3.09
CACNA2D3	1.7e-08	1.0	8.5	-3.09
CCL28	1.2e-05	2.5	21.1	-3.09
SCGB1D2	1.3e-04	2.9	24.9	-3.09
TTR	3.8e-04	57.3	6.7	3.09
WNT10A	3.3e-05	1.0	8.4	-3.08
ETNK2	8.1e-06	3.5	29.3	-3.08
SMAD9	3.4e-07	1.0	8.6	-3.08
AJAP1	6.7e-06	1.0	8.5	-3.08
LRRC2	1.8e-06	1.4	11.7	-3.08
SERPING1	1.2e-07	66.9	566.4	-3.08
GSDME	7.8e-09	3.6	30.2	-3.08
UBE2C	1.0e-04	19.2	2.3	3.08
C6orf52	1.1e-07	1.1	9.4	-3.08
PRKCQ-AS1	4.4e-06	2.2	18.8	-3.08
ZNF608	1.1e-08	1.1	9.3	-3.07
FAM245A	5.7e-07	1.0	8.4	-3.07
MYRF	6.1e-07	2.0	16.6	-3.06
UPP1	2.4e-12	397.6	47.5	3.06
MATN2	2.0e-06	7.7	64.8	-3.06
PTGER2	1.4e-05	1.0	8.4	-3.06
