Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
SERINC2	q<=1.7e-19	263.1	4.8	5.79
KIFC1	q<=1.7e-19	81.8	1.5	5.79
RAI2	1.6e-09	2.1	115.6	-5.78
CHRDL1	1.5e-04	1.0	54.1	-5.76
CDT1	q<=1.7e-19	58.4	1.1	5.76
MFSD14A	3.6e-09	1.0	54.4	-5.76
MISP	q<=1.7e-19	53.7	1.0	5.75
MYH14	q<=1.7e-19	91.6	1.7	5.74
SOCS2-AS1	2.2e-05	3.7	194.9	-5.74
CDCP1	1.1e-13	65.4	1.2	5.74
FXYD6	9.6e-07	2.0	108.3	-5.73
ACTA2	3.1e-05	32.2	1706.2	-5.73
CXCL10	9.3e-13	84.6	1.6	5.72
ECSCR	5.7e-07	1.0	52.6	-5.72
CEP55	q<=1.7e-19	52.3	1.0	5.71
PDE2A	5.9e-08	1.1	58.4	-5.70
BBS1	3.5e-08	1.0	51.8	-5.69
FLT3LG	2.2e-07	1.0	51.6	-5.69
RSPO1	4.2e-06	1.0	50.9	-5.67
SUSD4	1.1e-13	50.7	1.0	5.66
TUB	3.5e-07	1.1	54.0	-5.66
FAM83D	q<=1.7e-19	49.5	1.0	5.63
ITGB6	q<=1.7e-19	49.3	1.0	5.62
MAMDC2	5.9e-06	1.0	49.1	-5.62
MUC4	1.3e-18	48.6	1.0	5.60
MELK	q<=1.7e-19	48.2	1.0	5.59
ANLN	q<=1.7e-19	47.8	1.0	5.58
CENPM	q<=1.7e-19	65.1	1.4	5.58
LY6G5B	3.3e-07	4.0	189.1	-5.58
CDCA5	q<=1.7e-19	58.9	1.2	5.57
CHRD	5.6e-06	1.8	83.4	-5.56
C11orf96	2.9e-04	8.3	392.6	-5.56
NMU	4.3e-11	47.1	1.0	5.56
TROAP	q<=1.7e-19	46.9	1.0	5.55
IDS	2.4e-08	2.5	117.0	-5.54
HPSE2	1.7e-06	1.0	46.4	-5.54
NEK2	q<=1.7e-19	46.4	1.0	5.54
CXCL12	5.9e-06	9.2	425.2	-5.53
ESRP2	1.3e-07	46.1	1.0	5.53
PKMYT1	q<=1.7e-19	46.3	1.0	5.53
MFAP4	1.2e-06	11.8	542.8	-5.53
PTTG1	q<=1.7e-19	216.1	4.7	5.53
S100P	3.9e-13	219.7	4.8	5.53
CRB3	1.1e-12	45.8	1.0	5.52
SNORD104	q<=1.7e-19	45.9	1.0	5.52
PTH1R	1.1e-05	1.0	45.2	-5.50
COLEC12	5.5e-04	1.2	52.6	-5.48
GRB7	1.2e-07	64.9	1.5	5.47
CDC45	q<=1.7e-19	43.9	1.0	5.46
DACT3	4.4e-06	1.4	63.0	-5.45
ACAD11	1.3e-05	1.0	43.6	-5.45
PLN	2.3e-04	1.0	43.8	-5.45
KRT80	4.8e-05	43.3	1.0	5.44
KIF20A	q<=1.7e-19	43.1	1.0	5.43
PDZRN3	4.3e-08	1.9	83.0	-5.43
CDCA8	q<=1.7e-19	50.4	1.2	5.42
SPSB3	4.3e-08	1.0	42.2	-5.40
TRO	1.3e-05	1.8	77.4	-5.40
AQP3	2.7e-12	697.8	16.5	5.40
SRPX	6.3e-07	2.3	97.1	-5.40
HIF3A	1.6e-04	1.0	42.3	-5.40
PPP1R14A	2.6e-06	8.6	358.0	-5.38
MIR100HG	9.6e-07	2.8	116.8	-5.37
CA9	q<=1.7e-19	41.0	1.0	5.36
TMOD1	1.8e-07	1.3	51.0	-5.35
LRRN4CL	3.3e-08	1.3	53.7	-5.35
SDHAP2	2.8e-19	40.6	1.0	5.34
SNRPN	8.5e-08	1.3	51.5	-5.33
KDF1	q<=1.7e-19	40.2	1.0	5.33
TNXB	7.6e-07	1.4	56.8	-5.33
CAMK1	4.1e-08	1.2	49.4	-5.33
CXADR	2.1e-17	48.4	1.2	5.33
CDK1	q<=1.7e-19	126.0	3.1	5.32
FLJ32255	q<=1.7e-19	39.9	1.0	5.32
MKI67	q<=1.7e-19	39.9	1.0	5.32
SNED1	7.1e-07	1.1	42.2	-5.31
PILRB	1.6e-06	5.4	214.6	-5.31
SNX15	2.2e-08	1.0	39.3	-5.30
TCEAL7	1.2e-07	1.2	47.0	-5.30
SRCAP	3.7e-08	1.0	39.3	-5.30
RASL12	1.4e-06	2.5	100.1	-5.30
RTEL1	6.5e-08	1.0	39.2	-5.29
LOC101928731	1.1e-04	1.0	38.8	-5.28
ADRA2A	1.0e-04	1.8	69.9	-5.27
EHF	1.1e-04	38.5	1.0	5.26
FOXQ1	q<=1.7e-19	38.4	1.0	5.26
NUF2	q<=1.7e-19	38.4	1.0	5.26
GRHL2	1.5e-14	38.1	1.0	5.25
MDP1	1.1e-08	1.0	38.2	-5.25
ADH1B	6.0e-05	1.0	38.1	-5.25
PIANP	1.5e-07	1.0	38.1	-5.25
C15orf48	6.1e-05	38.0	1.0	5.25
GTF2H4	1.2e-08	1.0	37.7	-5.24
CXCL8	2.9e-12	37.2	1.0	5.22
JMJD7	3.6e-07	1.0	37.2	-5.22
TNFRSF6B	2.2e-07	1.0	37.3	-5.22
CCNB2	q<=1.7e-19	97.0	2.6	5.22
GABRP	4.8e-10	36.9	1.0	5.21
PSD	1.4e-04	1.4	51.4	-5.21
SMOC2	5.0e-05	4.5	166.0	-5.19
CNTFR	3.3e-05	1.0	36.5	-5.19
KIF2C	q<=1.7e-19	57.3	1.6	5.19
NDST2	4.9e-09	1.0	36.5	-5.19
KCNMA1	2.9e-05	1.2	43.5	-5.19
SHISAL1	6.5e-07	1.0	36.0	-5.17
UPK3BL1	1.1e-05	1.0	36.0	-5.17
AARSD1	1.4e-08	1.7	59.6	-5.14
HES2	1.8e-12	35.1	1.0	5.13
CENPU	q<=1.7e-19	44.9	1.3	5.13
NR2F2-AS1	4.7e-06	1.0	35.1	-5.13
CAPN3	1.8e-06	1.0	35.1	-5.13
TMEM132C	1.8e-06	1.0	34.9	-5.12
KIF11	q<=1.7e-19	34.7	1.0	5.12
INAVA	9.0e-15	34.8	1.0	5.12
AOC3	9.6e-05	2.3	80.5	-5.12
ASNS	9.0e-07	1.0	34.4	-5.11
ZSCAN18	2.9e-11	1.7	60.1	-5.11
COL14A1	1.6e-04	2.3	77.8	-5.11
SALL1	2.0e-06	1.0	34.6	-5.11
ALDH3B2	2.2e-05	34.6	1.0	5.11
IL10RB	1.5e-08	1.0	34.4	-5.10
NICN1	7.1e-07	1.0	34.3	-5.10
SLIT3	4.5e-06	1.0	34.0	-5.09
DCN	8.0e-09	28.7	981.9	-5.09
LAMA2	1.3e-05	1.2	40.7	-5.08
DLGAP5	q<=1.7e-19	33.6	1.0	5.07
GNA15	q<=1.7e-19	85.6	2.6	5.07
CASTOR1	1.9e-05	1.0	33.4	-5.06
TTLL3	1.3e-05	5.4	179.0	-5.06
MSX1	4.7e-06	3.2	105.8	-5.06
GIMAP5	4.3e-05	1.0	33.2	-5.05
KRT8	q<=1.7e-19	1060.8	32.0	5.05
CILP	6.9e-04	1.0	33.2	-5.05
KLHDC7B	q<=1.7e-19	33.0	1.0	5.04
SPEG	6.7e-05	3.0	97.2	-5.04
IGSF9	q<=1.7e-19	33.0	1.0	5.04
NFATC4	7.3e-08	5.8	191.5	-5.04
CLIP3	2.5e-09	3.3	107.4	-5.04
LAMP3	q<=1.7e-19	32.6	1.0	5.03
WT1	2.3e-04	1.0	32.6	-5.03
REM1	4.5e-06	1.0	32.7	-5.03
UHRF1	q<=1.7e-19	32.5	1.0	5.02
GPX2	1.2e-09	36.5	1.1	5.02
LDHB	4.7e-08	13.6	440.4	-5.02
CENPA	q<=1.7e-19	32.3	1.0	5.01
NOP2	2.4e-07	1.0	32.1	-5.01
SLC7A2	6.6e-06	1.5	47.0	-5.00
PBK	q<=1.7e-19	32.1	1.0	5.00
CDKN3	q<=1.7e-19	64.3	2.0	5.00
EPHX3	3.9e-11	61.1	1.9	4.99
RPRM	4.3e-04	1.0	31.7	-4.99
GSTM2	1.2e-05	4.2	133.3	-4.98
OASL	q<=1.7e-19	31.5	1.0	4.98
TTC4	1.2e-08	1.1	33.2	-4.97
PRR4	1.8e-06	1.0	32.9	-4.97
ESR1	2.6e-07	4.7	145.8	-4.96
CENPF	q<=1.7e-19	31.2	1.0	4.96
DENND2A	5.7e-08	1.5	45.8	-4.96
RIPK4	3.0e-06	31.1	1.0	4.96
PPP1R14C	2.2e-06	31.1	1.0	4.96
LCN6	5.2e-04	1.0	31.2	-4.96
VSNL1	3.7e-09	30.8	1.0	4.95
CHD1L	1.4e-07	1.0	30.8	-4.95
NXPH4	q<=1.7e-19	30.9	1.0	4.95
MYLK	1.4e-05	5.7	178.2	-4.95
SAP25	2.9e-06	1.0	30.8	-4.94
TGFBR3	1.1e-08	3.2	96.8	-4.94
CDK3	1.8e-06	1.0	30.7	-4.94
DIO3	2.7e-04	1.1	31.9	-4.93
GGT6	8.2e-09	30.6	1.0	4.93
FBXL7	2.1e-09	1.2	37.5	-4.93
RBM24	3.1e-05	1.0	30.2	-4.92
CKS2	q<=1.7e-19	217.3	7.2	4.92
IQGAP3	q<=1.7e-19	30.2	1.0	4.92
ADRA2C	5.8e-05	3.5	106.8	-4.91
FOXL2NB	5.2e-06	1.0	30.0	-4.91
ARHGEF10	2.9e-07	1.0	30.0	-4.91
PID1	3.3e-07	1.8	54.1	-4.90
COL17A1	6.4e-05	29.9	1.0	4.90
GPIHBP1	2.4e-07	1.0	29.7	-4.89
NDN	8.7e-11	5.3	158.0	-4.89
F2RL1	q<=1.7e-19	29.4	1.0	4.88
SGPP2	7.7e-19	29.5	1.0	4.88
TAGLN	1.4e-04	32.4	955.5	-4.88
WNT7B	q<=1.7e-19	29.4	1.0	4.88
FAM111B	q<=1.7e-19	29.3	1.0	4.87
PEAR1	2.0e-09	1.6	46.5	-4.87
EGLN2	1.5e-06	4.3	124.9	-4.87
RERGL	2.8e-04	1.0	29.3	-4.87
GINS1	q<=1.7e-19	31.1	1.1	4.86
CXCL1	2.0e-08	111.9	3.9	4.86
CFD	1.3e-04	17.2	501.2	-4.86
ALDH3A1	3.9e-10	28.8	1.0	4.85
AURKA	q<=1.7e-19	44.2	1.5	4.85
LINC00958	q<=1.7e-19	28.9	1.0	4.85
MIR497HG	1.3e-06	1.0	28.9	-4.85
ATOH8	5.3e-09	1.0	28.7	-4.84
CDC6	q<=1.7e-19	28.6	1.0	4.84
BIK	q<=1.7e-19	28.6	1.0	4.84
ADAMTS10	1.8e-06	1.6	45.7	-4.83
SDR16C5	4.3e-04	28.5	1.0	4.83
ATP1B2	6.8e-07	1.0	28.4	-4.83
LIMS2	3.3e-07	7.6	216.0	-4.83
SPARCL1	9.8e-07	42.1	1185.7	-4.82
CNRIP1	1.2e-10	3.5	100.2	-4.82
FOXM1	q<=1.7e-19	45.0	1.6	4.82
TNS2	1.1e-08	11.7	327.8	-4.81
AGAP6	1.3e-07	1.0	28.0	-4.81
ACOX2	2.3e-08	1.0	27.9	-4.80
IGFBP6	2.3e-04	25.3	707.1	-4.80
KLF15	4.8e-06	1.0	27.9	-4.80
FIBIN	3.4e-05	1.1	31.2	-4.79
CELF6	8.1e-06	1.0	27.6	-4.78
KLF5	3.3e-13	289.3	10.5	4.78
TWIST2	9.9e-08	6.8	186.4	-4.78
EFHD1	1.7e-07	5.4	147.3	-4.78
ABCA9	1.8e-05	1.0	27.3	-4.77
CGNL1	1.3e-06	1.5	40.5	-4.77
LAT	6.8e-06	1.0	27.3	-4.77
C1orf116	1.9e-04	27.0	1.0	4.76
CYTL1	5.0e-05	1.0	27.2	-4.76
VSTM4	2.6e-09	1.5	39.4	-4.76
PALM	7.7e-10	4.3	117.3	-4.76
DTL	q<=1.7e-19	27.1	1.0	4.76
SMIM22	1.3e-10	27.2	1.0	4.76
COL4A6	1.5e-05	1.0	27.1	-4.76
LCN10	6.7e-04	1.0	26.9	-4.75
THBS2	3.3e-06	4.3	116.6	-4.75
LAMC2	q<=1.7e-19	116.4	4.3	4.75
EBF1	2.0e-07	1.0	26.7	-4.74
NPR2	2.0e-08	1.7	44.3	-4.74
PLEKHH2	2.9e-05	1.8	47.1	-4.74
CPED1	1.0e-08	1.0	27.2	-4.74
STIMATE	7.4e-08	1.0	26.8	-4.74
S1PR5	8.3e-14	26.7	1.0	4.74
BNC1	q<=1.7e-19	26.7	1.0	4.74
ARHGEF16	2.4e-18	52.7	2.0	4.74
PCLAF	q<=1.7e-19	26.7	1.0	4.74
ALG1L	q<=1.7e-19	50.4	1.9	4.73
MRM2	6.8e-08	1.0	26.5	-4.73
LMNB1	q<=1.7e-19	108.1	4.1	4.73
RAMP1	2.4e-06	25.5	678.4	-4.73
LDOC1	5.2e-10	1.4	37.2	-4.73
NR2F1	6.6e-08	3.7	97.8	-4.73
GSDMC	7.2e-09	26.5	1.0	4.73
SORBS1	3.8e-05	2.4	64.4	-4.72
MMRN1	3.6e-06	1.0	26.3	-4.72
CLEC3B	1.4e-04	1.6	41.2	-4.71
TAFA5	8.6e-07	1.1	27.8	-4.71
DAAM2	1.1e-07	1.0	26.0	-4.70
FAT2	3.3e-12	26.0	1.0	4.70
LINC02541	q<=1.7e-19	25.9	1.0	4.70
ADGRD1	6.5e-06	1.0	25.9	-4.70
PLAC9	1.5e-06	3.7	96.5	-4.69
BUB1	q<=1.7e-19	25.8	1.0	4.69
CKLF	1.3e-08	1.0	25.8	-4.69
CDO1	1.5e-09	1.0	25.9	-4.69
EDNRB	2.2e-06	1.0	25.9	-4.69
PLPP3	3.3e-06	18.4	476.8	-4.69
AIM2	q<=1.7e-19	26.2	1.0	4.68
CA2	2.8e-11	40.1	1.6	4.68
MEF2B	2.6e-07	1.0	25.7	-4.68
ADGRA2	1.6e-07	2.5	63.0	-4.68
ITGA8	6.5e-06	1.3	32.1	-4.67
WDR86	8.6e-04	1.5	37.4	-4.66
SPEF2	6.5e-05	1.0	25.2	-4.66
GINS2	q<=1.7e-19	38.4	1.5	4.65
DAPL1	1.4e-04	25.0	1.0	4.65
IDO1	1.1e-16	43.1	1.7	4.65
KIF4A	q<=1.7e-19	25.1	1.0	4.65
PERP	1.9e-07	701.6	28.2	4.64
MITF	3.0e-07	3.5	86.9	-4.64
ADCY4	2.3e-07	2.9	72.9	-4.64
BMERB1	4.4e-09	3.7	92.8	-4.64
ZNF410	2.7e-09	1.0	25.0	-4.64
TFAP2A	3.0e-14	41.9	1.7	4.64
EPDR1	2.0e-09	2.9	73.0	-4.63
SLC25A32	4.7e-08	1.0	24.8	-4.63
DPY19L2	3.7e-04	1.0	24.8	-4.63
FMC1	2.2e-08	1.0	24.8	-4.63
RPL26	7.1e-08	90.2	2233.2	-4.63
TTK	q<=1.7e-19	24.8	1.0	4.63
ITGA11	1.6e-05	1.5	35.7	-4.62
RAB4B	8.0e-09	1.4	34.9	-4.62
ABI3BP	2.6e-05	1.6	38.8	-4.62
ADHFE1	4.8e-05	1.3	31.8	-4.62
PDGFRA	1.7e-06	3.4	82.6	-4.62
CTSV	7.5e-06	24.7	1.0	4.62
ITGA7	4.1e-06	3.5	86.3	-4.62
SNORD10	2.6e-07	1.0	24.5	-4.62
JAM2	2.2e-08	1.7	42.0	-4.61
SNHG3	q<=1.7e-19	24.5	1.0	4.61
SOX9	q<=1.7e-19	33.1	1.4	4.61
DDR2	5.0e-08	1.9	46.0	-4.60
GALNT3	q<=1.7e-19	46.6	1.9	4.60
ZNF667-AS1	1.4e-10	1.4	34.2	-4.60
CCNB1	q<=1.7e-19	135.0	5.6	4.60
SYTL1	2.1e-04	86.9	3.6	4.60
BSPRY	4.8e-13	24.2	1.0	4.60
TGFA	6.0e-11	23.8	1.0	4.58
BICDL1	2.1e-07	24.0	1.0	4.58
COL21A1	8.8e-05	1.2	27.6	-4.57
ITGA9	1.4e-05	1.0	23.6	-4.56
MAD1L1	6.3e-09	1.0	23.6	-4.56
APOBEC3B	q<=1.7e-19	23.4	1.0	4.55
AOX1	7.4e-05	1.0	23.4	-4.55
CENPK	q<=1.7e-19	32.9	1.4	4.55
SNORA8	5.2e-06	1.0	23.4	-4.55
BCHE	2.4e-04	1.0	23.4	-4.55
RAD51	q<=1.7e-19	23.2	1.0	4.54
KRTCAP2	7.1e-08	16.8	389.6	-4.54
NRXN2	1.3e-06	1.0	23.3	-4.54
C2orf74	4.4e-07	1.0	23.3	-4.54
TEDC2	q<=1.7e-19	24.3	1.0	4.54
DCHS1	3.3e-06	1.5	34.4	-4.54
FAM162B	3.0e-07	1.0	23.3	-4.54
GPX3	1.3e-04	44.7	1035.6	-4.53
GTSE1	q<=1.7e-19	23.1	1.0	4.53
RHBDL2	2.2e-18	23.1	1.0	4.53
RAD51AP1	q<=1.7e-19	24.9	1.1	4.52
CAVIN2	2.1e-05	2.0	46.0	-4.52
CCL20	4.9e-06	23.0	1.0	4.52
KIAA1755	5.8e-06	1.0	22.9	-4.51
ST3GAL3	1.8e-07	1.5	34.1	-4.51
GALNT15	6.0e-05	1.0	22.8	-4.51
CDK11A	8.3e-07	1.3	29.8	-4.50
SPOUT1	7.1e-08	1.0	22.6	-4.50
PLEKHG6	1.3e-06	22.6	1.0	4.50
ZCCHC24	2.2e-08	3.6	81.0	-4.50
C10orf99	2.2e-04	22.6	1.0	4.50
KCNMB1	4.4e-04	1.3	29.0	-4.49
SOD3	3.7e-06	12.9	290.7	-4.49
FAM110C	3.9e-05	26.0	1.2	4.49
MIR25	q<=1.7e-19	22.5	1.0	4.49
SPC25	q<=1.7e-19	22.5	1.0	4.49
ORC6	q<=1.7e-19	30.3	1.4	4.48
MIR9-3HG	q<=1.7e-19	22.3	1.0	4.48
HJURP	q<=1.7e-19	22.4	1.0	4.48
IPO4	2.5e-06	1.0	22.3	-4.48
TGM2	3.1e-07	60.4	1346.1	-4.48
PCDH18	3.5e-08	1.3	28.3	-4.48
HK2	3.6e-19	53.5	2.4	4.48
ECM2	1.7e-06	2.0	45.3	-4.48
EPN3	3.8e-08	23.2	1.0	4.48
ZEB1	4.0e-10	3.0	67.5	-4.48
BOC	1.1e-09	2.1	46.9	-4.47
MIR1244-3	3.3e-14	22.2	1.0	4.47
DHPS	3.5e-08	5.1	112.9	-4.47
EGLN1	7.1e-08	1.9	41.3	-4.47
SPINT1-AS1	4.4e-08	22.2	1.0	4.47
SNHG32	9.1e-08	30.7	682.5	-4.47
MMP9	2.7e-13	21.9	1.0	4.46
RMI2	q<=1.7e-19	91.5	4.2	4.46
FOXA1	8.7e-15	21.8	1.0	4.45
HMGA1	8.0e-11	467.4	21.4	4.45
PKDCC	9.8e-06	5.0	109.6	-4.45
SNORA61	8.8e-07	1.0	21.8	-4.45
KIF18B	q<=1.7e-19	21.9	1.0	4.45
SPC24	q<=1.7e-19	33.7	1.6	4.44
LINC00511	q<=1.7e-19	31.0	1.4	4.44
TSPAN1	4.4e-07	127.1	5.9	4.43
CDH13	2.0e-07	1.3	28.6	-4.43
ABCG2	3.1e-06	1.0	21.6	-4.43
SMARCE1	2.2e-08	3.0	64.1	-4.42
PDE1A	5.7e-06	1.0	21.4	-4.42
ADCY5	3.8e-07	1.0	21.4	-4.42
MIR200CHG	1.5e-11	21.4	1.0	4.42
TMPRSS13	7.0e-10	21.4	1.0	4.42
LRRC17	6.7e-04	1.0	21.5	-4.42
CDC42EP2	7.9e-05	1.0	21.4	-4.42
POLR2F	6.3e-11	59.7	2.8	4.42
SARS2	1.5e-08	1.0	21.2	-4.41
TMEM47	1.7e-08	2.9	61.5	-4.41
ABCA6	1.8e-05	1.0	21.1	-4.40
ULBP2	q<=1.7e-19	21.1	1.0	4.40
PCOLCE2	6.9e-04	1.7	36.0	-4.40
LDB2	3.5e-08	4.3	91.5	-4.40
CDK5RAP3	3.0e-06	7.3	153.7	-4.40
ARHGAP6	8.5e-09	1.0	20.9	-4.39
ARNTL2	q<=1.7e-19	21.0	1.0	4.39
PSAT1	q<=1.7e-19	50.1	2.4	4.38
LIFR	2.1e-06	1.9	40.3	-4.38
FBLN5	4.0e-07	11.6	241.5	-4.38
SLC47A1	2.1e-06	1.7	35.6	-4.37
PAK6	1.9e-11	23.1	1.1	4.37
KCNJ8	3.5e-08	1.3	27.2	-4.37
C1orf210	2.3e-12	20.7	1.0	4.37
HOXA13	7.6e-06	2.5	52.4	-4.37
FAM220A	2.7e-09	1.0	20.6	-4.37
HCAR2	1.3e-07	20.5	1.0	4.36
TMEM100	2.9e-05	1.0	20.5	-4.36
TSSK3	5.7e-06	1.0	20.4	-4.35
