Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
PDLIM5	1.7e-13	632.5	180.6	1.81
SEMA6D	2.8e-09	1.4	4.7	-1.80
GCNT1	1.3e-14	35.3	10.1	1.80
CYP27A1	1.4e-09	39.0	135.3	-1.80
HIF3A	3.5e-06	1.6	5.4	-1.79
GDF15	q<=4.9e-19	660.6	191.2	1.79
CHRDL1	3.7e-07	33.7	116.2	-1.79
UCN	q<=4.9e-19	4.2	1.2	1.78
RAB9B	2.1e-07	6.0	20.7	-1.78
HSPB8	3.8e-08	85.2	292.4	-1.78
VGLL3	9.0e-04	4.7	16.1	-1.77
ASPN	q<=4.9e-19	10.4	3.0	1.77
INAVA	4.7e-05	1.9	6.5	-1.76
C16orf89	6.0e-06	3.4	11.6	-1.75
PRIMA1	4.9e-07	2.6	8.7	-1.75
KCNK3	9.3e-06	7.8	26.1	-1.75
SNORA33	9.6e-18	14.3	4.3	1.75
INSYN1	1.5e-12	1.9	6.3	-1.75
RRM2	1.1e-05	5.5	1.7	1.75
FBXO17	2.0e-13	6.2	20.8	-1.75
FHL1	1.0e-04	115.7	386.6	-1.74
LOC101928731	5.1e-06	2.0	6.6	-1.74
GPRC5B	3.0e-10	8.9	29.8	-1.74
SMPDL3B	q<=4.9e-19	21.4	6.4	1.73
BEND4	q<=4.9e-19	13.1	3.9	1.73
GPM6A	1.0e-04	2.2	7.4	-1.73
PPP1R3C	5.8e-06	8.1	26.7	-1.73
GSC	q<=4.9e-19	3.3	1.0	1.72
RAB7B	8.7e-14	3.9	12.9	-1.72
GLIS1	2.5e-07	2.7	8.8	-1.72
RPS10	q<=4.9e-19	4.9	1.5	1.72
CCL18	2.7e-09	3.3	1.0	1.72
SCARA3	4.9e-10	24.3	80.2	-1.72
GNAZ	7.1e-09	5.5	18.0	-1.71
SLC2A9	4.2e-04	3.8	12.6	-1.71
TGFB3	1.2e-04	27.2	88.9	-1.71
SMOC1	2.1e-06	11.5	37.5	-1.71
DAAM2	5.1e-09	5.0	16.3	-1.71
GGT6	2.4e-08	6.1	20.0	-1.71
FLRT3	7.8e-11	7.0	22.9	-1.71
PCSK6	q<=4.9e-19	11.5	3.5	1.71
LURAP1	1.6e-16	1.1	3.5	-1.71
OTX1	q<=4.9e-19	3.9	1.2	1.71
B3GALT2	1.6e-05	1.4	4.5	-1.71
CYP3A5	4.6e-04	8.1	26.3	-1.70
TBX1	q<=4.9e-19	26.2	8.0	1.70
ATCAY	1.3e-05	1.5	4.9	-1.70
ANGPTL1	1.2e-05	2.0	6.3	-1.69
SMIM10L2B	5.7e-10	2.3	7.5	-1.69
SLC43A1	5.4e-10	88.8	27.6	1.69
VIT	4.4e-04	1.2	3.8	-1.69
SNHG18	3.0e-12	9.8	31.6	-1.69
LOC283194	q<=4.9e-19	18.9	5.9	1.69
ECRG4	1.6e-07	27.5	88.6	-1.69
PRR7	q<=4.9e-19	4.7	1.5	1.68
TENT5B	3.7e-05	6.2	20.0	-1.68
FAM222A	q<=4.9e-19	6.6	2.1	1.68
YJEFN3	3.4e-10	10.5	3.3	1.68
KRT7	1.3e-04	32.0	102.7	-1.68
ARMCX1	1.5e-14	16.9	54.3	-1.68
TMEM132A	7.7e-18	33.1	10.4	1.68
ITPRIPL1	7.2e-12	2.0	6.2	-1.67
HOXD11	6.5e-07	1.0	3.2	-1.67
MIR205HG	2.6e-05	38.1	121.4	-1.67
L1CAM	4.0e-04	1.2	3.9	-1.67
SOX15	5.7e-11	4.5	14.3	-1.67
DEFB1	4.0e-04	11.9	38.0	-1.67
SERPINA11	6.9e-14	3.3	1.1	1.67
B4GALNT4	q<=4.9e-19	13.1	4.1	1.67
PRKCB	1.6e-05	3.6	11.3	-1.67
ERN2	1.0e-03	1.0	3.2	-1.66
CA12	2.3e-06	3.1	9.7	-1.66
ZNF154	3.5e-10	1.1	3.4	-1.66
B3GNT8	7.7e-11	1.3	4.1	-1.66
NEAT1	4.4e-09	133.6	42.2	1.66
SMKR1	3.1e-17	4.7	1.5	1.66
STOX2	1.0e-11	1.0	3.2	-1.66
ENPP6	4.1e-04	1.1	3.5	-1.66
ALDH1A2	4.4e-09	12.0	37.9	-1.66
TPX2	1.3e-08	5.1	1.6	1.65
ACTG2	3.1e-06	1291.7	4065.2	-1.65
APOBEC3G	9.0e-06	8.5	26.7	-1.65
FAXDC2	1.0e-13	17.1	53.9	-1.65
DMKN	6.8e-13	17.3	53.9	-1.64
C12orf75	2.8e-09	38.3	119.5	-1.64
ZNF185	7.4e-06	17.3	54.0	-1.64
SNORD101	1.4e-06	3.5	1.1	1.64
TSBP1-AS1	4.1e-09	1.6	4.9	-1.64
INKA1	1.5e-08	3.4	10.6	-1.64
COL23A1	4.2e-07	2.4	7.4	-1.64
B3GAT1	2.7e-18	21.7	7.0	1.64
SLC45A2	1.0e-10	3.1	1.0	1.64
POF1B	2.0e-04	2.1	6.6	-1.63
ZNF750	6.1e-06	4.6	14.2	-1.63
ANO4	2.1e-07	2.6	8.2	-1.63
MPP2	9.8e-11	3.7	11.5	-1.63
HSPA4L	6.4e-09	1.4	4.5	-1.63
TP53AIP1	7.2e-05	1.5	4.5	-1.63
ATP2B4	4.9e-07	29.3	90.5	-1.63
STX19	5.5e-13	23.7	7.6	1.63
VSTM2L	q<=4.9e-19	96.9	31.2	1.63
CCDC8	1.5e-12	6.0	18.6	-1.63
CHST9	3.4e-04	1.0	3.1	-1.63
INSM1	2.2e-05	3.1	1.0	1.63
COL10A1	9.6e-06	3.1	1.0	1.62
SDK1	q<=4.9e-19	15.9	5.2	1.62
ADGRG6	1.0e-06	2.5	7.8	-1.62
NRG2	1.1e-11	1.0	3.1	-1.62
CHST2	1.0e-10	5.8	17.7	-1.62
WNT3A	1.4e-06	1.0	3.1	-1.62
ARL4D	3.6e-04	7.2	22.2	-1.62
KCTD14	7.6e-07	1.0	3.1	-1.62
FASN	4.9e-15	351.2	114.3	1.62
GCNT4	1.1e-06	1.0	3.0	-1.61
ALDH1L2	4.9e-05	1.1	3.2	-1.61
PLCL1	1.9e-05	2.8	8.4	-1.61
CPB1	2.7e-04	4.9	1.6	1.61
MARCKSL1	1.3e-18	784.7	257.7	1.61
ARHGEF26	q<=4.9e-19	45.9	15.0	1.61
MAMLD1	4.3e-09	2.0	6.1	-1.61
WNT10A	2.8e-05	1.4	4.4	-1.61
CENPM	3.5e-11	9.2	3.0	1.60
GJB1	3.1e-16	122.4	40.4	1.60
NLGN3	4.6e-07	4.1	12.3	-1.60
SYNM	2.4e-06	58.4	177.5	-1.60
DBNDD1	q<=4.9e-19	40.4	13.3	1.60
GAS1RR	6.3e-11	1.0	3.0	-1.60
ROPN1B	7.4e-10	3.8	1.3	1.59
SAMD12	2.2e-08	3.4	10.2	-1.59
P2RX1	1.6e-04	4.1	12.4	-1.59
ID1	1.2e-04	68.9	208.1	-1.59
LINC02762	1.9e-05	1.2	3.5	-1.59
PRR16	2.5e-18	27.9	9.2	1.59
ANO5	2.6e-07	1.8	5.6	-1.59
LRFN1	q<=4.9e-19	5.4	1.8	1.59
BAIAP2L2	6.8e-13	3.0	1.0	1.59
PIP5K1B	1.9e-07	2.1	6.2	-1.59
FADS2	2.3e-04	63.4	190.9	-1.59
GATM	2.3e-11	7.1	21.4	-1.58
MMP26	q<=4.9e-19	3.0	1.0	1.58
ATAD3C	2.5e-13	1.7	5.0	-1.58
CPAMD8	4.7e-13	20.8	62.0	-1.58
DHPS	2.1e-17	4.7	1.6	1.57
SPON1	1.3e-05	7.9	23.3	-1.57
PAK3	6.1e-09	1.0	3.0	-1.57
SLC7A4	7.9e-04	3.3	9.9	-1.57
MCOLN2	q<=4.9e-19	3.4	1.1	1.57
ADAMTS9-AS2	8.0e-04	2.0	6.0	-1.57
KIT	5.0e-04	3.0	8.9	-1.57
RHPN1	q<=4.9e-19	20.2	6.8	1.57
CTF1	4.3e-15	8.4	25.0	-1.57
S100B	7.0e-04	3.5	10.3	-1.56
RGS7BP	1.5e-05	1.7	5.1	-1.56
LONRF3	3.8e-08	1.0	2.9	-1.56
ITGB6	1.2e-05	3.5	10.3	-1.56
PTGS1	1.0e-03	4.8	14.1	-1.56
NTF4	4.0e-07	1.9	5.7	-1.56
S1PR5	2.1e-04	1.2	3.6	-1.56
SLC19A1	q<=4.9e-19	27.4	9.3	1.56
MME	2.4e-04	40.6	118.8	-1.55
KCNMB1	8.1e-08	16.2	47.5	-1.55
CMTM5	1.0e-06	1.0	2.9	-1.55
HSF4	1.1e-15	33.0	11.3	1.55
RAB38	2.1e-09	2.0	5.8	-1.55
PLBD1	2.3e-09	6.0	17.7	-1.55
TMEM238	q<=4.9e-19	30.9	10.6	1.55
TGM1	2.2e-07	1.5	4.3	-1.55
CSTA	4.4e-05	12.9	37.6	-1.55
SHISAL1	3.0e-07	2.0	6.0	-1.55
PYCR1	q<=4.9e-19	178.3	60.8	1.55
EYA4	8.6e-08	1.8	5.3	-1.55
CLDN3	3.5e-10	497.8	169.5	1.55
TRIB1	2.2e-13	150.1	51.2	1.55
MKI67	4.9e-07	2.9	1.0	1.55
CES1	4.6e-07	33.4	97.2	-1.54
SNORA3B	q<=4.9e-19	2.9	1.0	1.54
AQP5	7.6e-04	1.0	2.9	-1.54
EFCAB1	1.3e-07	2.3	6.6	-1.54
TWIST1	q<=4.9e-19	16.0	5.5	1.54
TSPAN18	8.7e-09	8.8	25.6	-1.54
TRPM4	q<=4.9e-19	328.1	112.9	1.54
DLK2	3.2e-09	7.6	22.0	-1.54
ARHGEF38	q<=4.9e-19	25.4	8.7	1.54
SLC2A4	6.1e-07	4.7	13.7	-1.54
MNX1-AS1	4.4e-18	2.9	1.0	1.54
SORBS1	2.2e-06	43.4	126.1	-1.54
MIR7111	5.3e-11	2.9	1.0	1.54
CHI3L1	7.1e-08	6.7	2.3	1.54
SMIM22	q<=4.9e-19	28.4	9.8	1.54
RPS17	q<=4.9e-19	16.4	5.7	1.53
GNAL	4.5e-09	3.3	9.6	-1.53
IQCA1	1.9e-11	1.0	2.9	-1.53
PGF	3.7e-07	5.2	14.9	-1.53
G0S2	6.7e-04	10.6	30.6	-1.53
PLAC9	7.0e-05	7.0	20.1	-1.53
TRPC6	8.9e-06	1.0	3.0	-1.53
ADAMTS5	2.4e-05	1.1	3.2	-1.53
CAV1	2.2e-07	53.7	155.1	-1.53
HFE	6.1e-17	3.9	11.3	-1.53
FLNC	2.0e-05	49.4	142.6	-1.53
CDC20	4.9e-07	5.7	2.0	1.52
SFRP4	3.8e-13	41.0	14.3	1.52
MNX1-AS2	1.2e-15	2.9	1.0	1.52
WSCD2	1.2e-05	2.0	5.8	-1.52
NRXN3	8.7e-06	1.3	3.8	-1.52
DMD	3.6e-06	5.9	16.9	-1.52
CRHBP	1.8e-04	1.0	2.9	-1.51
SDS	1.9e-11	4.7	1.6	1.51
ROR2	3.2e-14	14.6	41.5	-1.51
CTHRC1	1.5e-07	8.1	2.8	1.51
MACC1	6.8e-05	1.0	2.8	-1.50
HAPLN2	2.8e-06	1.7	4.7	-1.50
MSRB3	7.2e-07	28.5	80.6	-1.50
FRMD6	5.8e-10	15.5	44.0	-1.50
NHS	6.1e-07	1.3	3.6	-1.50
SLC8A1	2.1e-06	2.2	6.1	-1.50
RASL12	2.8e-07	26.3	74.5	-1.50
AFAP1L2	4.8e-10	10.7	30.2	-1.50
NCMAP	1.0e-04	1.4	4.0	-1.50
LMOD1	2.2e-06	72.0	203.9	-1.50
GSTM5	1.7e-07	11.9	33.6	-1.50
CRIP3	8.1e-06	1.5	4.3	-1.50
MLC1	4.8e-04	1.0	2.8	-1.50
FRMPD3	q<=4.9e-19	2.8	1.0	1.50
ABCC4	q<=4.9e-19	327.1	116.6	1.49
FXYD6	3.9e-05	6.9	19.5	-1.49
NAV2	1.3e-08	2.4	6.7	-1.49
MECOM	1.4e-06	5.1	14.4	-1.49
FLNA	5.1e-06	409.6	1149.3	-1.49
LOC105372441	2.3e-04	2.8	1.0	1.49
KLK1	2.1e-04	7.3	20.4	-1.49
C4orf19	2.3e-05	1.1	3.0	-1.48
LINC02585	q<=4.9e-19	3.3	1.2	1.48
ZP3	8.6e-16	13.5	4.9	1.48
S100A16	1.4e-07	38.3	106.9	-1.48
TNS1	3.9e-07	76.2	212.4	-1.48
SGCG	4.2e-04	1.0	2.8	-1.48
PODXL2	6.7e-18	148.8	53.5	1.48
TMEM37	2.1e-06	3.2	9.0	-1.48
UNC5B	3.8e-05	7.9	22.1	-1.48
ME1	8.5e-07	5.6	15.5	-1.48
OR7C1	2.3e-04	1.0	2.8	-1.48
MIR6859-1	2.0e-11	3.7	1.3	1.48
NETO2	q<=4.9e-19	2.8	1.0	1.48
PAQR8	1.0e-03	4.1	11.4	-1.47
S100A6	1.4e-08	652.5	1807.4	-1.47
IL17RE	3.9e-08	6.8	18.8	-1.47
KCNJ15	1.6e-04	1.0	2.8	-1.47
RSPO3	1.7e-04	2.3	6.3	-1.47
ACOT11	2.0e-05	1.0	2.9	-1.47
NEXN	2.7e-06	21.6	59.9	-1.47
MCC	1.1e-09	6.5	18.0	-1.47
CEND1	5.6e-05	1.7	4.7	-1.47
EDNRA	7.3e-07	19.6	54.4	-1.47
TMEM132C	3.1e-05	1.0	2.7	-1.46
AK5	1.5e-12	5.8	2.1	1.46
CLEC3B	6.7e-05	6.6	18.3	-1.46
GCOM1	6.8e-10	1.0	2.9	-1.46
NUDT8	7.3e-18	72.9	26.5	1.46
PRICKLE2	9.7e-10	2.5	7.0	-1.46
ASPHD1	q<=4.9e-19	8.4	3.1	1.46
POU5F1B	q<=4.9e-19	3.9	1.4	1.45
LRRN3	4.1e-04	1.0	2.7	-1.45
C3orf70	8.1e-08	3.5	9.7	-1.45
CAPG	2.5e-12	72.3	197.8	-1.45
RND3	2.3e-08	20.2	55.2	-1.45
FAM124A	4.4e-08	3.0	8.3	-1.45
DDIT4	7.3e-06	29.1	79.4	-1.45
ITGA8	4.3e-04	10.7	29.0	-1.44
APOE	1.4e-14	155.3	57.4	1.44
RBP1	1.8e-08	16.0	43.5	-1.44
ADCY5	7.5e-07	9.1	24.8	-1.44
ID3	3.2e-07	116.6	315.3	-1.44
LINC01238	1.4e-15	3.4	1.3	1.44
JPH2	6.8e-06	7.8	21.2	-1.44
RNF157	1.0e-07	3.9	1.4	1.44
AURKB	1.4e-07	3.6	1.3	1.44
SOWAHA	3.2e-05	1.5	4.1	-1.44
THSD4	4.8e-06	24.9	67.3	-1.44
ITGBL1	1.1e-10	2.8	1.0	1.44
BICD1	9.3e-17	10.4	3.8	1.43
C4A	7.4e-08	6.0	2.2	1.43
MAP1A	3.4e-05	3.6	9.6	-1.43
PRKG1	5.1e-06	2.2	5.8	-1.43
DES	1.2e-05	947.6	2557.7	-1.43
RPE65	1.6e-07	1.0	2.7	-1.43
TRO	3.0e-09	3.9	10.6	-1.43
PGR	1.5e-05	1.5	4.0	-1.43
CDK5RAP3	2.3e-15	5.7	2.1	1.43
RAB40A	2.8e-04	1.0	2.8	-1.43
MYOF	4.0e-11	26.1	70.0	-1.43
NUDT10	3.7e-08	10.9	29.4	-1.43
MAMDC2	1.6e-07	2.7	7.3	-1.43
FGF14-AS2	6.1e-09	2.3	6.2	-1.42
ITGB4	7.2e-08	24.4	65.2	-1.42
HPD	1.2e-05	1.0	2.7	-1.42
LOC100506098	8.6e-05	1.2	3.1	-1.42
MYL9	9.0e-07	655.3	1755.8	-1.42
ENTPD3	6.3e-06	3.1	8.3	-1.42
TPM2	2.3e-05	936.1	2508.4	-1.42
RIMS3	1.3e-06	1.6	4.3	-1.42
CAV2	2.3e-11	16.4	43.7	-1.42
GJA1	2.1e-12	55.7	148.2	-1.41
MAGI2-AS3	2.0e-10	8.9	23.7	-1.41
SPOCK3	4.9e-06	24.3	64.5	-1.41
TRIM6	1.1e-10	1.3	3.5	-1.41
SNORD99	q<=4.9e-19	5.0	1.9	1.41
SEMA5A	1.3e-06	2.1	5.6	-1.41
EFNB1	1.1e-13	13.5	35.9	-1.41
ACSF2	3.5e-10	15.0	39.8	-1.41
CACHD1	1.7e-09	4.4	11.6	-1.41
EPHB1	6.3e-04	1.0	2.6	-1.41
SLC25A27	1.0e-16	14.5	5.4	1.41
EMILIN3	7.1e-07	2.6	6.9	-1.41
ST6GALNAC4	6.0e-06	8.7	23.1	-1.41
PCDH10	6.6e-05	5.4	14.5	-1.41
GPX3	1.3e-12	89.0	237.1	-1.41
PARM1	2.8e-11	73.7	195.0	-1.40
ZBTB7C	4.1e-06	2.7	7.2	-1.40
CFAP300	3.4e-12	2.2	5.7	-1.40
TEDC2	1.2e-17	4.3	1.6	1.40
ARHGDIG	3.9e-16	2.6	1.0	1.40
ITGA2	4.6e-08	6.3	16.6	-1.40
LINC01679	2.9e-07	1.0	2.6	-1.40
PLIN4	1.5e-06	7.2	19.0	-1.40
LIME1	q<=4.9e-19	2.6	1.0	1.40
FOXF2	4.4e-04	3.3	8.6	-1.40
BCL11A	1.7e-06	3.0	8.0	-1.40
