Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
CRCT1	q<=4.4e-20	1.0	208.4	-7.70
ZNF750	q<=4.4e-20	1.0	200.3	-7.65
KRT23	q<=4.4e-20	1.0	200.1	-7.64
MUCL1	q<=4.4e-20	1.4	277.9	-7.62
BNIPL	q<=4.4e-20	1.1	208.8	-7.59
SLC45A2	1.8e-17	185.4	1.0	7.54
CCL27	q<=4.4e-20	1.0	181.3	-7.50
DSC1	q<=4.4e-20	1.0	175.0	-7.45
RN7SL1	3.1e-15	155.4	1.0	7.28
KLK8	q<=4.4e-20	1.0	150.7	-7.24
SBSN	q<=4.4e-20	25.9	3904.2	-7.24
GATA3	q<=4.4e-20	1.5	221.2	-7.23
PYURF	q<=4.4e-20	147.3	1.0	7.20
TYR	q<=4.4e-20	1069.1	7.3	7.19
KRT80	q<=4.4e-20	2.3	338.1	-7.17
GJB3	q<=4.4e-20	1.3	192.4	-7.16
SERPINB7	q<=4.4e-20	1.0	142.2	-7.15
CHP2	q<=4.4e-20	1.0	140.6	-7.14
PSORS1C2	q<=4.4e-20	1.0	140.2	-7.13
GJB1	q<=4.4e-20	140.3	1.0	7.13
SH3RF2	q<=4.4e-20	1.0	138.8	-7.12
SEPTIN5	q<=4.4e-20	1.0	137.5	-7.10
TNS4	q<=4.4e-20	1.7	230.2	-7.09
ASPRV1	q<=4.4e-20	2.9	387.4	-7.07
EVPL	q<=4.4e-20	1.7	226.9	-7.05
LCE2C	q<=4.4e-20	1.0	131.2	-7.04
SPINT2	q<=4.4e-20	2.9	372.7	-7.03
PSAPL1	q<=4.4e-20	1.0	128.2	-7.00
LHFPL3-AS1	6.4e-13	127.8	1.0	7.00
SPP1	2.3e-05	128.1	1.0	7.00
PLA2G4F	q<=4.4e-20	1.0	128.1	-7.00
SYT8	q<=4.4e-20	1.0	126.4	-6.98
KLK7	q<=4.4e-20	2.2	270.7	-6.96
DSP	q<=4.4e-20	10.1	1238.6	-6.94
PLA2G4B	q<=4.4e-20	1.0	122.4	-6.94
PKP1	q<=4.4e-20	8.9	1092.3	-6.93
LCE1B	q<=4.4e-20	1.0	121.1	-6.92
SCGB1D2	q<=4.4e-20	1.0	119.9	-6.91
IL20RB	q<=4.4e-20	2.1	255.2	-6.89
LYPD6B	q<=4.4e-20	1.0	118.6	-6.89
LY6D	q<=4.4e-20	6.7	784.2	-6.88
ACER1	q<=4.4e-20	1.0	116.0	-6.86
SPINK5	q<=4.4e-20	3.0	348.5	-6.86
MAL2	q<=4.4e-20	1.0	119.6	-6.85
ADH1B	q<=4.4e-20	1.0	112.9	-6.82
DSC3	q<=4.4e-20	2.2	247.8	-6.82
COL17A1	q<=4.4e-20	4.0	446.4	-6.81
PRSS8	q<=4.4e-20	1.0	111.8	-6.80
FGFR3	q<=4.4e-20	2.9	324.4	-6.79
TACSTD2	q<=4.4e-20	7.4	820.3	-6.79
ANXA8L1	q<=4.4e-20	1.0	110.2	-6.78
LCE1A	q<=4.4e-20	1.0	109.2	-6.77
CRIP1	q<=4.4e-20	1.3	142.3	-6.77
CAPNS2	q<=4.4e-20	1.2	128.6	-6.76
TGM3	q<=4.4e-20	1.0	105.4	-6.72
GJB5	q<=4.4e-20	1.2	124.4	-6.69
NECTIN4	q<=4.4e-20	1.8	188.6	-6.69
KRT78	q<=4.4e-20	1.0	101.1	-6.66
BIRC7	2.2e-12	116.4	1.2	6.64
HS3ST6	q<=4.4e-20	1.0	98.2	-6.62
CLDN4	q<=4.4e-20	2.8	277.6	-6.62
CAMSAP3	q<=4.4e-20	1.0	98.1	-6.62
C5orf46	q<=4.4e-20	1.0	100.6	-6.61
KRT19	q<=4.4e-20	1.0	96.2	-6.59
A2ML1	q<=4.4e-20	1.0	96.6	-6.59
EPHB6	q<=4.4e-20	2.0	191.8	-6.59
S100B	4.9e-15	1168.4	12.2	6.58
SERPINE2	7.0e-13	1668.8	17.6	6.57
SULT2B1	q<=4.4e-20	2.5	236.0	-6.57
MIR3654	4.2e-16	93.6	1.0	6.55
RHOV	q<=4.4e-20	2.0	186.8	-6.54
PLCH2	q<=4.4e-20	1.0	93.3	-6.54
EPHX3	q<=4.4e-20	1.2	110.0	-6.53
RAB25	q<=4.4e-20	3.7	340.1	-6.53
ANKRD35	q<=4.4e-20	1.0	91.2	-6.51
KLC3	q<=4.4e-20	1.0	92.7	-6.51
BICDL2	q<=4.4e-20	1.0	90.8	-6.50
ALOX12B	q<=4.4e-20	1.0	89.2	-6.48
FAM25A	q<=4.4e-20	1.0	89.4	-6.48
CALML3	q<=4.4e-20	1.0	87.7	-6.46
SPRR2E	2.6e-08	5.7	495.4	-6.45
POU2F3	q<=4.4e-20	1.0	87.2	-6.45
SCNN1A	q<=4.4e-20	1.0	87.7	-6.45
GGT6	q<=4.4e-20	1.0	87.1	-6.44
PLA1A	4.8e-10	85.6	1.0	6.42
MLANA	q<=4.4e-20	846.5	9.9	6.42
TP63	q<=4.4e-20	1.9	163.8	-6.40
PLSCR3	q<=4.4e-20	1.0	84.5	-6.40
SERPINB5	q<=4.4e-20	4.4	373.7	-6.40
RORA	q<=4.4e-20	1.0	83.3	-6.38
BCL2A1	6.7e-16	96.7	1.2	6.37
NIPAL4	q<=4.4e-20	1.1	93.5	-6.36
KRT7	q<=4.4e-20	1.0	81.5	-6.35
ARG1	q<=4.4e-20	1.0	81.0	-6.34
FCRLA	9.7e-07	80.6	1.0	6.33
ALOXE3	q<=4.4e-20	1.0	80.1	-6.32
CYP4F12	q<=4.4e-20	1.0	79.1	-6.30
DES	q<=4.4e-20	1.0	78.4	-6.29
LCE6A	q<=4.4e-20	1.0	77.7	-6.28
PROM2	q<=4.4e-20	1.4	110.0	-6.26
SDR9C7	q<=4.4e-20	1.0	76.2	-6.25
PKP3	q<=4.4e-20	4.2	314.4	-6.23
AQP5	q<=4.4e-20	1.0	74.4	-6.22
PLA2G4E	q<=4.4e-20	1.0	74.5	-6.22
MEG3	q<=4.4e-20	2.4	176.4	-6.22
JMJD7	q<=4.4e-20	1.0	74.7	-6.22
ANXA8	q<=4.4e-20	1.0	74.2	-6.21
CYP4F22	q<=4.4e-20	1.0	72.9	-6.19
SDR16C5	q<=4.4e-20	1.0	70.5	-6.14
GRHL3	q<=4.4e-20	1.0	70.3	-6.13
VGF	3.8e-04	68.6	1.0	6.10
MAB21L4	q<=4.4e-20	1.0	68.0	-6.09
LCE2D	q<=4.4e-20	1.0	67.5	-6.08
MIR205HG	q<=4.4e-20	3.2	218.4	-6.08
PPL	q<=4.4e-20	4.5	301.0	-6.07
DLX3	q<=4.4e-20	1.0	67.2	-6.07
ADAM33	q<=4.4e-20	1.0	66.9	-6.06
IL37	q<=4.4e-20	1.0	65.8	-6.04
TUBB4A	6.7e-10	86.3	1.3	6.04
IL36RN	q<=4.4e-20	1.0	65.2	-6.03
CBLC	q<=4.4e-20	1.0	65.4	-6.03
ESRP2	q<=4.4e-20	1.0	65.4	-6.03
TJP2	q<=4.4e-20	1.0	65.1	-6.02
FGFR2	q<=4.4e-20	1.0	64.3	-6.01
IRF6	q<=4.4e-20	2.6	169.7	-6.00
GALNT15	q<=4.4e-20	1.0	64.0	-6.00
PTGDS	q<=4.4e-20	2.0	129.8	-6.00
KCNK7	q<=4.4e-20	1.4	89.4	-5.99
FAM83C	q<=4.4e-20	1.0	63.0	-5.98
THEM5	q<=4.4e-20	2.6	165.9	-5.97
CERS3	q<=4.4e-20	1.0	62.2	-5.96
DUOXA1	q<=4.4e-20	1.0	62.5	-5.96
NCCRP1	q<=4.4e-20	5.6	347.7	-5.95
EGFR	q<=4.4e-20	2.2	132.8	-5.94
AQP3	q<=4.4e-20	13.3	809.6	-5.92
GJB4	q<=4.4e-20	1.0	60.3	-5.91
ADGRF4	q<=4.4e-20	1.0	58.7	-5.88
LYPD3	q<=4.4e-20	16.0	937.9	-5.87
GDF15	2.9e-09	367.6	6.3	5.87
TMEM40	q<=4.4e-20	1.0	58.2	-5.86
CLDN1	q<=4.4e-20	7.2	419.7	-5.86
IL22RA1	q<=4.4e-20	1.0	57.6	-5.85
GPR143	q<=4.4e-20	251.2	4.4	5.85
TGM5	q<=4.4e-20	1.0	57.3	-5.84
GRHL1	q<=4.4e-20	2.2	122.4	-5.83
GRB7	q<=4.4e-20	1.0	56.4	-5.82
KLK1	q<=4.4e-20	1.3	70.3	-5.80
MT1X	q<=4.4e-20	23.8	1322.0	-5.80
PRSS3	q<=4.4e-20	1.2	68.3	-5.80
CFD	q<=4.4e-20	8.1	450.5	-5.80
LCE5A	q<=4.4e-20	1.0	54.9	-5.78
RNASE4	q<=4.4e-20	1.0	55.0	-5.78
DAPL1	q<=4.4e-20	5.1	280.4	-5.77
FABP4	q<=4.4e-20	1.0	54.0	-5.76
VIPR1	q<=4.4e-20	1.0	54.1	-5.76
GPR87	q<=4.4e-20	1.0	54.2	-5.76
FOXN1	q<=4.4e-20	1.0	54.2	-5.76
POLR2F	q<=4.4e-20	103.4	1.9	5.75
KLK5	8.0e-11	4.0	214.1	-5.73
AP1M2	q<=4.4e-20	1.0	52.5	-5.71
FXYD3	q<=4.4e-20	7.0	364.2	-5.71
LAD1	q<=4.4e-20	6.1	315.8	-5.69
RAB5IF	q<=4.4e-20	1.5	74.8	-5.69
GABRE	q<=4.4e-20	1.0	51.2	-5.68
TGM1	4.4e-06	1.8	92.1	-5.67
C6orf132	q<=4.4e-20	1.0	50.5	-5.66
LY6G5B	q<=4.4e-20	4.1	205.2	-5.64
DEFB1	q<=4.4e-20	5.0	245.6	-5.63
RAPGEFL1	q<=4.4e-20	6.8	335.6	-5.63
GSDMA	q<=4.4e-20	1.3	65.2	-5.63
CLIC3	q<=4.4e-20	4.1	201.6	-5.63
CD68	q<=4.4e-20	1.0	49.1	-5.62
SPSB3	q<=4.4e-20	1.0	48.9	-5.61
HSD11B2	q<=4.4e-20	1.4	68.5	-5.61
PDZK1IP1	2.3e-16	3.6	175.4	-5.59
CRB3	q<=4.4e-20	1.0	47.7	-5.58
F2RL1	q<=4.4e-20	1.0	48.0	-5.58
SCNN1B	q<=4.4e-20	1.0	47.7	-5.58
BPIFC	q<=4.4e-20	1.0	47.6	-5.57
MFSD14A	q<=4.4e-20	1.0	47.5	-5.57
DMKN	q<=4.4e-20	106.5	5023.8	-5.56
PPP1R1B	q<=4.4e-20	1.0	47.2	-5.56
RXRG	2.1e-15	70.6	1.5	5.55
CA14	5.0e-16	89.9	1.9	5.55
ATP6V1C2	q<=4.4e-20	1.4	64.9	-5.55
EFNA3	q<=4.4e-20	3.2	149.2	-5.54
GSDMC	q<=4.4e-20	1.0	46.1	-5.53
SLC39A2	q<=4.4e-20	1.0	46.1	-5.53
S100A14	q<=4.4e-20	16.4	758.8	-5.53
BSPRY	q<=4.4e-20	1.0	46.2	-5.53
AOX1	q<=4.4e-20	1.0	45.3	-5.50
GYG2	q<=4.4e-20	110.7	2.4	5.50
FXYD1	q<=4.4e-20	1.0	45.2	-5.50
CWH43	q<=4.4e-20	1.0	44.5	-5.48
CASZ1	q<=4.4e-20	1.2	52.2	-5.48
INAVA	q<=4.4e-20	1.0	43.4	-5.44
TTC22	q<=4.4e-20	1.0	42.5	-5.41
SPTSSB	q<=4.4e-20	1.0	42.5	-5.41
DUOX1	q<=4.4e-20	2.1	89.6	-5.41
RDH12	q<=4.4e-20	2.1	87.9	-5.40
IGFL2	q<=4.4e-20	1.2	51.2	-5.40
STAC2	q<=4.4e-20	1.0	41.8	-5.39
DEGS2	q<=4.4e-20	1.0	42.0	-5.39
KLF5	q<=4.4e-20	7.1	297.9	-5.39
HSD11B1	q<=4.4e-20	1.0	41.6	-5.38
ZG16B	q<=4.4e-20	1.0	41.3	-5.37
LAMB4	q<=4.4e-20	1.0	41.3	-5.37
PLAGL1	q<=4.4e-20	2.1	87.3	-5.36
ANO9	q<=4.4e-20	2.1	85.2	-5.33
IL10RB	q<=4.4e-20	1.0	40.3	-5.33
LINC02560	q<=4.4e-20	1.0	40.3	-5.33
SPRR2G	3.9e-04	2.6	106.0	-5.33
IL20RA	q<=4.4e-20	1.0	39.8	-5.32
BBOX1	q<=4.4e-20	1.0	40.0	-5.32
PPP2R2C	q<=4.4e-20	1.0	40.0	-5.32
NOP2	q<=4.4e-20	1.0	39.7	-5.31
TP53AIP1	q<=4.4e-20	1.3	52.6	-5.30
CCL14	q<=4.4e-20	1.0	39.5	-5.30
PIP	q<=4.4e-20	1.0	39.0	-5.28
SNX10	2.8e-13	38.7	1.0	5.27
PPP1R13L	q<=4.4e-20	6.2	234.1	-5.24
RORC	q<=4.4e-20	1.0	37.8	-5.24
ALX1	q<=4.4e-20	38.2	1.0	5.24
TSPAN10	1.6e-10	85.1	2.3	5.23
KLF4	q<=4.4e-20	14.9	559.1	-5.23
GRHL2	q<=4.4e-20	1.0	36.9	-5.21
PTGS1	q<=4.4e-20	3.7	136.0	-5.20
DNASE1L2	q<=4.4e-20	1.2	45.1	-5.19
CHD1L	q<=4.4e-20	1.0	36.4	-5.19
TMEM184A	q<=4.4e-20	1.0	36.2	-5.18
CRYBG2	q<=4.4e-20	1.0	36.3	-5.18
ALS2CL	q<=4.4e-20	3.2	116.3	-5.17
PLEKHN1	q<=4.4e-20	1.4	49.5	-5.17
PLA2G2A	q<=4.4e-20	1.3	47.7	-5.16
ELOVL4	q<=4.4e-20	1.6	58.5	-5.16
HOXA9	q<=4.4e-20	1.0	35.7	-5.16
LZTS1	q<=4.4e-20	121.8	3.4	5.16
FGFBP1	1.0e-13	1.9	68.0	-5.14
C1orf116	q<=4.4e-20	1.4	48.3	-5.14
CHMP4C	q<=4.4e-20	1.0	34.9	-5.13
RPL26	q<=4.4e-20	62.8	2184.7	-5.12
PSMA6	q<=4.4e-20	5.5	190.2	-5.12
ASNS	q<=4.4e-20	1.0	34.5	-5.11
CSAG1	9.6e-15	34.2	1.0	5.10
SNX15	q<=4.4e-20	1.0	34.3	-5.10
PAMR1	q<=4.4e-20	1.0	33.8	-5.08
SRCAP	q<=4.4e-20	1.0	33.9	-5.08
IGSF9	q<=4.4e-20	1.0	33.8	-5.08
MUSTN1	q<=4.4e-20	1.0	33.7	-5.07
TFCP2L1	q<=4.4e-20	1.0	33.6	-5.07
NDST2	q<=4.4e-20	1.0	33.6	-5.07
MRM2	q<=4.4e-20	1.0	33.3	-5.06
ESPN	q<=4.4e-20	1.3	41.8	-5.06
TTC4	q<=4.4e-20	1.0	33.4	-5.06
PRR4	q<=4.4e-20	1.0	35.0	-5.06
KRT5	1.8e-16	177.1	5855.6	-5.05
TNNT2	q<=4.4e-20	1.0	33.2	-5.05
PLEKHG5	q<=4.4e-20	4.1	133.4	-5.04
LGALS7	3.0e-14	1.0	33.0	-5.04
IPO4	q<=4.4e-20	1.0	32.8	-5.04
BARX2	q<=4.4e-20	1.0	32.9	-5.03
DUSP1	q<=4.4e-20	28.5	930.5	-5.03
MYCL	q<=4.4e-20	1.7	53.7	-5.02
NAT8L	q<=4.4e-20	32.5	1.0	5.02
ACAD11	q<=4.4e-20	1.0	32.3	-5.01
AMT	q<=4.4e-20	1.0	32.2	-5.01
OVOL1	q<=4.4e-20	1.0	32.3	-5.01
TMEM229B	7.0e-20	44.3	1.4	5.00
SERPINB2	q<=4.4e-20	1.3	40.7	-5.00
PILRB	q<=4.4e-20	3.6	114.1	-4.99
DIO3OS	q<=4.4e-20	1.0	31.8	-4.99
MIR3142HG	2.4e-16	31.7	1.0	4.98
C3orf52	q<=4.4e-20	2.9	90.5	-4.98
TNFAIP8L3	q<=4.4e-20	1.2	37.4	-4.98
TRIM63	2.1e-18	82.1	2.6	4.98
TMEM265	q<=4.4e-20	1.0	31.6	-4.98
FOXQ1	q<=4.4e-20	1.0	31.3	-4.97
ARHGAP40	q<=4.4e-20	1.0	31.4	-4.97
MPZL3	q<=4.4e-20	1.5	47.1	-4.96
ABCA12	q<=4.4e-20	1.0	30.9	-4.95
ZBTB7C	q<=4.4e-20	1.0	30.7	-4.94
HAL	q<=4.4e-20	1.0	30.7	-4.94
PERP	q<=4.4e-20	60.3	1851.4	-4.94
IRX4	q<=4.4e-20	1.0	30.6	-4.94
DHPS	q<=4.4e-20	3.0	91.1	-4.92
EXPH5	q<=4.4e-20	1.0	30.2	-4.92
RNF39	q<=4.4e-20	2.9	87.6	-4.92
LIPM	q<=4.4e-20	1.0	30.2	-4.92
ATP2C2	q<=4.4e-20	1.0	29.9	-4.90
ARHGEF4	q<=4.4e-20	3.0	90.1	-4.90
EFS	q<=4.4e-20	3.5	104.3	-4.90
PGLYRP3	q<=4.4e-20	1.0	29.8	-4.89
LRP11	q<=4.4e-20	1.0	29.5	-4.88
CYP4B1	q<=4.4e-20	1.0	29.4	-4.88
ATP6V1B1	q<=4.4e-20	1.0	29.4	-4.88
UPK3BL1	q<=4.4e-20	1.0	29.3	-4.87
S100P	q<=4.4e-20	2.1	60.8	-4.87
LCE1D	q<=4.4e-20	1.0	29.2	-4.87
EMC6	q<=4.4e-20	1.7	50.0	-4.87
TMEM45B	q<=4.4e-20	1.0	28.8	-4.85
SYTL1	q<=4.4e-20	5.9	170.2	-4.85
FAM167B	5.6e-17	89.6	3.1	4.85
EPN3	q<=4.4e-20	1.0	28.5	-4.83
FGF11	q<=4.4e-20	1.0	28.5	-4.83
QPRT	q<=4.4e-20	157.2	5.5	4.83
AQP9	q<=4.4e-20	1.0	29.0	-4.82
LARGE2	q<=4.4e-20	1.0	28.3	-4.82
ZNF410	q<=4.4e-20	1.0	28.3	-4.82
UCHL3	q<=4.4e-20	1.9	53.3	-4.80
CLEC2A	q<=4.4e-20	1.0	27.8	-4.79
DSG3	6.2e-06	1.8	50.6	-4.79
SLC15A1	q<=4.4e-20	1.0	27.4	-4.78
JUP	q<=4.4e-20	51.6	1421.5	-4.78
TNNI2	q<=4.4e-20	1.1	30.2	-4.77
TINCR	q<=4.4e-20	3.4	91.9	-4.77
GDPD2	q<=4.4e-20	1.0	27.3	-4.77
SLC24A5	1.8e-18	27.1	1.0	4.76
CDS1	q<=4.4e-20	1.0	26.9	-4.75
BANCR	9.0e-07	26.8	1.0	4.75
CDK3	q<=4.4e-20	1.0	26.8	-4.75
IGFL3	q<=4.4e-20	1.0	26.8	-4.74
GTF2H4	q<=4.4e-20	1.0	26.8	-4.74
ARHGEF10	q<=4.4e-20	1.0	26.7	-4.74
ATG9B	q<=4.4e-20	1.1	30.4	-4.74
EPHA1	q<=4.4e-20	1.4	37.8	-4.73
KDF1	q<=4.4e-20	1.0	26.6	-4.73
LAMA2	q<=4.4e-20	1.1	28.0	-4.72
PTRH1	q<=4.4e-20	1.0	26.3	-4.72
MPP7	q<=4.4e-20	1.0	26.4	-4.72
TMEM154	q<=4.4e-20	1.0	26.2	-4.71
PPP1R14C	q<=4.4e-20	5.4	140.6	-4.71
SCARA5	q<=4.4e-20	1.0	25.9	-4.70
PLP1	q<=4.4e-20	311.9	12.0	4.70
GSTM1	2.1e-18	1.0	25.7	-4.69
PID1	q<=4.4e-20	1.1	28.9	-4.69
LCE1F	7.5e-07	1.0	25.9	-4.69
DENND2C	q<=4.4e-20	1.0	25.9	-4.69
MDP1	q<=4.4e-20	1.0	25.7	-4.69
CEBPA	q<=4.4e-20	2.4	62.8	-4.68
PTGER3	q<=4.4e-20	1.3	32.8	-4.67
KRT31	1.4e-19	1.0	25.4	-4.67
ENDOU	q<=4.4e-20	1.0	25.2	-4.66
RAB17	5.1e-19	82.3	3.3	4.65
MIR1244-4	q<=4.4e-20	25.0	1.0	4.65
SH2D3A	q<=4.4e-20	1.7	42.8	-4.65
ELMOD1	q<=4.4e-20	1.0	24.9	-4.64
ZNF273	q<=4.4e-20	3.1	76.8	-4.64
ELL3	q<=4.4e-20	1.0	24.9	-4.64
RALGDS	q<=4.4e-20	5.7	140.7	-4.63
ALDH3A1	q<=4.4e-20	1.5	37.2	-4.63
EXTL1	1.9e-18	56.8	2.3	4.63
MIR635	1.2e-17	38.8	1.6	4.61
HCAR2	q<=4.4e-20	1.0	24.5	-4.61
TNFRSF25	q<=4.4e-20	2.7	66.2	-4.60
GAN	q<=4.4e-20	1.0	24.1	-4.59
CRLF1	q<=4.4e-20	1.3	30.5	-4.59
NMNAT3	q<=4.4e-20	1.0	24.1	-4.59
RTP4	q<=4.4e-20	29.1	1.2	4.58
MST1R	q<=4.4e-20	1.2	28.5	-4.58
MMP7	1.2e-11	1.0	23.8	-4.57
CDK11A	q<=4.4e-20	1.0	23.8	-4.57
MYH11	q<=4.4e-20	1.9	46.4	-4.57
IDS	q<=4.4e-20	3.6	84.7	-4.57
TMEM35B	q<=4.4e-20	1.0	23.6	-4.56
NEBL	q<=4.4e-20	1.0	23.6	-4.56
LEF1	5.3e-19	83.3	3.5	4.56
LINC01133	q<=4.4e-20	1.0	23.4	-4.55
LINC02367	3.6e-15	23.4	1.0	4.55
FOXD3-AS1	q<=4.4e-20	37.5	1.6	4.55
SPINT1-AS1	q<=4.4e-20	1.1	26.1	-4.54
F3	q<=4.4e-20	4.7	108.8	-4.54
SARS2	q<=4.4e-20	1.0	23.3	-4.54
C1orf210	q<=4.4e-20	1.0	23.4	-4.54
CES4A	q<=4.4e-20	1.0	23.3	-4.54
SNORD10	q<=4.4e-20	1.0	23.3	-4.54
CASTOR1	q<=4.4e-20	1.0	23.2	-4.53
MUC15	q<=4.4e-20	1.0	23.0	-4.53
PLA2G4D	q<=4.4e-20	1.0	23.1	-4.53
IGSF11	3.0e-18	27.5	1.2	4.53
IL34	q<=4.4e-20	3.9	90.6	-4.53
ARNT2	1.3e-15	52.1	2.3	4.52
ABCC3	q<=4.4e-20	1.6	37.7	-4.52
ECSCR	q<=4.4e-20	1.0	23.0	-4.52
CCL5	9.2e-09	42.1	1.8	4.51
RPP21	q<=4.4e-20	2.8	65.0	-4.51
PRODH	q<=4.4e-20	1.8	40.4	-4.51
CA6	q<=4.4e-20	1.0	22.7	-4.50
CPA4	q<=4.4e-20	2.5	55.5	-4.50
IL36G	q<=4.4e-20	1.0	22.5	-4.50
SAA1	q<=4.4e-20	2.6	58.6	-4.50
HLF	q<=4.4e-20	1.0	22.5	-4.49
CLCA2	1.8e-04	2.6	59.4	-4.49
PIK3CD-AS2	q<=4.4e-20	42.1	1.9	4.48
CPT1B	q<=4.4e-20	1.0	22.3	-4.48
BCL11A	q<=4.4e-20	1.0	22.1	-4.47
MAPK13	q<=4.4e-20	2.9	63.6	-4.47
EDNRB	3.4e-15	301.1	13.6	4.47
SHC4	2.8e-12	22.1	1.0	4.46
CD207	q<=4.4e-20	1.0	21.8	-4.45
CNKSR1	q<=4.4e-20	1.3	28.4	-4.45
CDC42BPG	q<=4.4e-20	2.5	54.9	-4.45
RNASEH2A	q<=4.4e-20	1.0	21.7	-4.44
EHF	q<=4.4e-20	1.0	21.7	-4.44
BBS1	q<=4.4e-20	1.0	21.7	-4.44
ZNF57	q<=4.4e-20	1.0	21.7	-4.44
FLT3LG	q<=4.4e-20	1.0	21.5	-4.43
PAX3	1.3e-18	63.5	2.9	4.43
SLC5A1	q<=4.4e-20	1.0	21.6	-4.43
FAM220A	q<=4.4e-20	1.0	21.5	-4.43
IL18	q<=4.4e-20	7.8	167.6	-4.43
NIPAL1	q<=4.4e-20	1.0	21.4	-4.42
NLRP1	q<=4.4e-20	3.8	81.0	-4.42
CARD18	q<=4.4e-20	1.0	21.4	-4.42
COL7A1	q<=4.4e-20	6.0	127.8	-4.42
PCBP1	q<=4.4e-20	5.9	124.3	-4.41
PPM1J	q<=4.4e-20	1.0	22.0	-4.41
CLEC3B	q<=4.4e-20	2.8	58.5	-4.41
TNFRSF6B	q<=4.4e-20	1.0	21.2	-4.41
SIK1B	q<=4.4e-20	2.4	50.6	-4.41
PI16	q<=4.4e-20	1.0	21.1	-4.40
LMOD1	q<=4.4e-20	1.4	29.3	-4.39
NGEF	q<=4.4e-20	1.0	21.0	-4.39
TPRG1	q<=4.4e-20	1.0	21.0	-4.39
SNORA8	q<=4.4e-20	1.0	20.9	-4.38
LYPD5	q<=4.4e-20	3.2	67.1	-4.38
TRIM7	q<=4.4e-20	2.3	46.8	-4.38
LYPD2	q<=4.4e-20	1.0	20.8	-4.38
GPT	q<=4.4e-20	1.1	23.4	-4.38
FAT2	q<=4.4e-20	1.2	24.9	-4.37
OSR1	q<=4.4e-20	1.0	20.6	-4.37
BTNL9	q<=4.4e-20	1.0	20.7	-4.37
BAMBI	1.2e-14	126.2	6.1	4.37
CD24	7.8e-08	3.7	75.0	-4.36
MMP28	q<=4.4e-20	1.6	32.5	-4.36
NMU	q<=4.4e-20	1.6	31.8	-4.35
PLA2G2F	q<=4.4e-20	1.0	20.2	-4.34
WNT7B	q<=4.4e-20	1.0	20.2	-4.34
ROPN1	2.5e-16	20.2	1.0	4.34
SP6	q<=4.4e-20	1.0	20.2	-4.33
SOX21	q<=4.4e-20	1.0	20.1	-4.33
PEG10	1.1e-08	31.2	1.5	4.33
COL4A5	q<=4.4e-20	1.1	22.8	-4.33
FERMT1	q<=4.4e-20	1.0	20.1	-4.33
TMEM45A	q<=4.4e-20	37.5	750.5	-4.32
ADRB2	q<=4.4e-20	1.9	37.1	-4.32
SNORD22	q<=4.4e-20	1.0	19.9	-4.32
EGFL8	q<=4.4e-20	2.5	49.3	-4.31
RASAL1	q<=4.4e-20	1.1	21.2	-4.31
FBXL16	q<=4.4e-20	1.0	20.3	-4.30
KLF8	q<=4.4e-20	1.0	19.8	-4.30
CXCL9	2.7e-08	19.7	1.0	4.30
AARSD1	q<=4.4e-20	1.9	37.8	-4.30
ALOX15B	q<=4.4e-20	1.0	19.6	-4.30
PGLYRP4	q<=4.4e-20	1.0	19.7	-4.30
