Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
AARSD1	q<=2.3e-20	1.4	62.6	-5.52
ABCA6	q<=2.3e-20	1.0	46.0	-5.52
MISP	q<=2.3e-20	45.9	1.0	5.52
SOX9	q<=2.3e-20	45.7	1.0	5.51
ALKAL2	q<=2.3e-20	2.1	97.1	-5.51
ALDH3B2	q<=2.3e-20	45.6	1.0	5.51
MYH14	q<=2.3e-20	45.3	1.0	5.50
TSPYL2	q<=2.3e-20	15.6	699.5	-5.49
CDH6	q<=2.3e-20	44.8	1.0	5.49
PNOC	q<=2.3e-20	44.3	1.0	5.47
BIRC5	q<=2.3e-20	44.5	1.0	5.47
GSTM1	8.6e-12	1.7	75.7	-5.46
MUSTN1	3.8e-12	1.0	44.1	-5.46
UBE2T	q<=2.3e-20	69.6	1.6	5.45
LAD1	q<=2.3e-20	43.6	1.0	5.45
SAMD10	q<=2.3e-20	43.3	1.0	5.44
ESPN	q<=2.3e-20	43.4	1.0	5.44
FOXM1	q<=2.3e-20	45.3	1.0	5.44
SCUBE1	q<=2.3e-20	1.0	43.3	-5.44
PDGFRA	q<=2.3e-20	6.3	270.8	-5.43
NRK	q<=2.3e-20	1.0	42.6	-5.41
MAMDC2	q<=2.3e-20	1.8	76.3	-5.41
MAL	q<=2.3e-20	121.3	2.9	5.40
SNHG3	q<=2.3e-20	41.8	1.0	5.39
AMHR2	q<=2.3e-20	1.0	42.1	-5.39
CRB3	q<=2.3e-20	41.8	1.0	5.38
AURKB	q<=2.3e-20	41.7	1.0	5.38
ERBB3	q<=2.3e-20	57.8	1.4	5.37
MT1F	q<=2.3e-20	169.2	4.1	5.36
CXCL17	q<=2.3e-20	40.5	1.0	5.34
NICN1	q<=2.3e-20	1.0	40.4	-5.34
IGSF10	q<=2.3e-20	1.2	47.5	-5.34
CCNB2	q<=2.3e-20	64.0	1.6	5.34
HAND2-AS1	q<=2.3e-20	1.0	40.5	-5.34
SNORD104	q<=2.3e-20	40.2	1.0	5.33
CXADR	q<=2.3e-20	40.1	1.0	5.33
FOXQ1	q<=2.3e-20	40.1	1.0	5.33
SOX17	q<=2.3e-20	199.3	5.0	5.32
TCF21	q<=2.3e-20	1.3	50.3	-5.30
CMYA5	q<=2.3e-20	1.0	39.5	-5.30
SLC22A3	q<=2.3e-20	1.0	39.0	-5.29
SMPDL3B	q<=2.3e-20	39.2	1.0	5.29
ASIP	q<=2.3e-20	1.1	44.4	-5.29
PILRB	q<=2.3e-20	6.0	231.7	-5.28
PODN	q<=2.3e-20	7.6	295.9	-5.28
C1orf210	q<=2.3e-20	38.5	1.0	5.27
LEFTY2	1.2e-16	1.0	38.5	-5.27
PLCXD3	q<=2.3e-20	1.0	38.4	-5.26
SDHAP2	q<=2.3e-20	38.4	1.0	5.26
DHPS	q<=2.3e-20	3.0	115.0	-5.25
ANGPTL1	q<=2.3e-20	1.3	48.0	-5.25
ADAM33	q<=2.3e-20	3.7	139.5	-5.25
TCEAL2	q<=2.3e-20	3.9	146.9	-5.24
LYPD1	q<=2.3e-20	37.9	1.0	5.24
CAPN3	q<=2.3e-20	1.0	37.5	-5.23
MIR497HG	q<=2.3e-20	1.0	37.5	-5.23
GREB1	q<=2.3e-20	10.6	393.8	-5.22
KLHL14	q<=2.3e-20	37.1	1.0	5.21
MIR3916	q<=2.3e-20	36.7	1.0	5.20
CELF6	q<=2.3e-20	1.0	36.7	-5.20
SNORD10	q<=2.3e-20	1.0	36.5	-5.19
ASNS	q<=2.3e-20	1.0	36.6	-5.19
CDK5RAP3	q<=2.3e-20	6.3	228.5	-5.19
CLDN16	q<=2.3e-20	36.5	1.0	5.19
NMU	q<=2.3e-20	36.2	1.0	5.18
BMP7	q<=2.3e-20	36.3	1.0	5.18
SYNE1	q<=2.3e-20	1.3	46.5	-5.18
EGLN2	q<=2.3e-20	3.0	108.0	-5.18
TOP2A	q<=2.3e-20	36.1	1.0	5.17
NDST2	q<=2.3e-20	1.0	35.6	-5.16
PRR7	q<=2.3e-20	41.2	1.2	5.16
CLIC5	q<=2.3e-20	35.9	1.0	5.16
HAND2	q<=2.3e-20	1.0	35.7	-5.16
FLT3LG	q<=2.3e-20	1.0	35.5	-5.15
RRM2	q<=2.3e-20	35.5	1.0	5.15
TTC4	q<=2.3e-20	1.0	36.6	-5.15
NXPH4	q<=2.3e-20	35.2	1.0	5.14
UPK3BL1	q<=2.3e-20	1.0	35.3	-5.14
NR4A3	6.7e-18	1.0	36.5	-5.13
SGPP2	q<=2.3e-20	34.8	1.0	5.12
PAGR1	q<=2.3e-20	3.4	118.7	-5.12
FGF18	q<=2.3e-20	34.7	1.0	5.12
GTF2H4	q<=2.3e-20	1.0	34.7	-5.12
CCNA1	q<=2.3e-20	34.6	1.0	5.11
KDF1	q<=2.3e-20	34.4	1.0	5.10
HOXB7	q<=2.3e-20	34.4	1.0	5.10
UGT2B7	q<=2.3e-20	34.3	1.0	5.10
NPW	q<=2.3e-20	34.0	1.0	5.09
MUC16	q<=2.3e-20	33.8	1.0	5.08
NDNF	q<=2.3e-20	1.0	33.8	-5.08
LETR1	q<=2.3e-20	1.2	41.8	-5.07
DOK7	q<=2.3e-20	33.4	1.0	5.06
GALNT15	q<=2.3e-20	1.0	33.4	-5.06
RHBG	q<=2.3e-20	1.0	33.3	-5.06
CDH1	q<=2.3e-20	96.6	2.9	5.06
TROAP	q<=2.3e-20	43.2	1.3	5.05
ARL4C	q<=2.3e-20	91.1	2.7	5.05
DSP	q<=2.3e-20	103.2	3.1	5.04
SNX15	q<=2.3e-20	1.0	32.9	-5.04
NR4A1	q<=2.3e-20	29.4	957.4	-5.03
CCBE1	q<=2.3e-20	1.0	32.5	-5.02
GNG4	q<=2.3e-20	1.1	34.4	-5.02
CDK3	q<=2.3e-20	1.0	32.5	-5.02
CAMSAP3	q<=2.3e-20	32.5	1.0	5.02
LRRTM1	q<=2.3e-20	32.2	1.0	5.01
C6orf132	q<=2.3e-20	31.7	1.0	4.99
CASTOR1	q<=2.3e-20	1.0	31.8	-4.99
ADAMTS4	1.1e-13	2.3	71.6	-4.99
INAVA	q<=2.3e-20	31.8	1.0	4.99
CD22	q<=2.3e-20	7.5	238.2	-4.99
PON3	q<=2.3e-20	1.0	31.7	-4.99
RTEL1	q<=2.3e-20	1.0	31.7	-4.99
VIT	q<=2.3e-20	1.0	31.5	-4.98
IL10RB	q<=2.3e-20	1.2	38.7	-4.97
PRR4	q<=2.3e-20	1.1	35.9	-4.97
DUSP26	q<=2.3e-20	1.0	31.4	-4.97
COL16A1	q<=2.3e-20	9.8	304.7	-4.96
KIT	q<=2.3e-20	1.0	31.1	-4.96
SNORA8	q<=2.3e-20	1.0	31.0	-4.96
CXXC5	q<=2.3e-20	192.8	6.2	4.96
MDP1	q<=2.3e-20	1.0	31.2	-4.96
KRT23	q<=2.3e-20	31.2	1.0	4.96
FAM83D	q<=2.3e-20	30.8	1.0	4.95
PRR15L	q<=2.3e-20	30.9	1.0	4.95
IGSF9	q<=2.3e-20	51.3	1.7	4.94
CDCP1	q<=2.3e-20	30.7	1.0	4.94
ZNF410	q<=2.3e-20	1.0	30.5	-4.93
LAMC2	q<=2.3e-20	56.5	1.9	4.93
OVOL2	q<=2.3e-20	30.4	1.0	4.93
METTL7B	q<=2.3e-20	30.1	1.0	4.91
CDCA8	q<=2.3e-20	30.1	1.0	4.91
NOP2	q<=2.3e-20	1.0	30.2	-4.91
CCNE1	q<=2.3e-20	40.8	1.4	4.90
TNFRSF6B	q<=2.3e-20	1.0	29.7	-4.89
TJP3	q<=2.3e-20	29.7	1.0	4.89
GJB1	q<=2.3e-20	29.6	1.0	4.89
SRCAP	q<=2.3e-20	1.2	36.5	-4.88
CNFN	q<=2.3e-20	29.6	1.0	4.88
KCNK15	q<=2.3e-20	77.7	2.6	4.88
RALY-AS1	q<=2.3e-20	29.3	1.0	4.87
GGT6	q<=2.3e-20	29.3	1.0	4.87
IDS	q<=2.3e-20	4.6	135.5	-4.87
TNXB	q<=2.3e-20	2.6	74.5	-4.86
BAMBI	q<=2.3e-20	4.1	118.3	-4.85
CHRD	q<=2.3e-20	1.4	40.1	-4.85
PSAT1	q<=2.3e-20	140.0	4.8	4.85
ERP27	6.2e-20	28.8	1.0	4.85
CDCA5	q<=2.3e-20	31.7	1.1	4.84
CTXN1	q<=2.3e-20	251.6	8.8	4.84
KIF20A	q<=2.3e-20	28.7	1.0	4.84
FXYD2	q<=2.3e-20	1.0	28.6	-4.84
LINC00893	q<=2.3e-20	1.1	32.3	-4.84
TTLL3	q<=2.3e-20	7.1	202.7	-4.83
POLR2F	q<=2.3e-20	56.5	2.0	4.82
MCC	q<=2.3e-20	3.6	100.5	-4.82
PDK4	q<=2.3e-20	10.2	285.8	-4.81
HSD11B1	q<=2.3e-20	2.6	73.9	-4.81
SPINT1-AS1	q<=2.3e-20	27.9	1.0	4.80
CDRT4	q<=2.3e-20	1.0	27.9	-4.80
WWC1	q<=2.3e-20	27.8	1.0	4.80
BIK	q<=2.3e-20	27.9	1.0	4.80
UNC5B-AS1	q<=2.3e-20	27.7	1.0	4.79
ADAMTS9-AS2	q<=2.3e-20	1.0	27.7	-4.79
SPC24	q<=2.3e-20	27.4	1.0	4.78
DPY19L2	q<=2.3e-20	1.0	27.4	-4.78
TCF23	q<=2.3e-20	1.0	28.5	-4.78
PNPLA7	q<=2.3e-20	2.4	65.9	-4.77
LAMB3	q<=2.3e-20	36.5	1.3	4.77
CLIC3	q<=2.3e-20	33.4	1.2	4.77
MIR4664	q<=2.3e-20	27.3	1.0	4.77
PRRX2	q<=2.3e-20	34.2	1.3	4.77
PLEKHH2	q<=2.3e-20	1.9	52.2	-4.76
ADAMTS9-AS1	q<=2.3e-20	1.0	27.0	-4.76
CDK11A	q<=2.3e-20	1.0	27.2	-4.76
RPP21	q<=2.3e-20	2.8	75.5	-4.76
LSR	q<=2.3e-20	388.9	14.4	4.76
SNORA63	q<=2.3e-20	1.0	26.9	-4.75
LPAR3	q<=2.3e-20	41.9	1.6	4.75
EHF	q<=2.3e-20	26.9	1.0	4.75
CEP55	q<=2.3e-20	27.0	1.0	4.75
NUAK2	q<=2.3e-20	61.8	2.3	4.75
MIR200CHG	q<=2.3e-20	26.9	1.0	4.75
CPED1	q<=2.3e-20	2.4	64.2	-4.74
TFAP2C	q<=2.3e-20	26.7	1.0	4.74
CYP2S1	q<=2.3e-20	26.7	1.0	4.74
MRM2	q<=2.3e-20	1.0	26.8	-4.74
VGLL1	q<=2.3e-20	26.8	1.0	4.74
LRP11	q<=2.3e-20	1.0	26.6	-4.73
HOXB4	q<=2.3e-20	26.5	1.0	4.73
CELSR1	q<=2.3e-20	26.5	1.0	4.73
MAPK15	q<=2.3e-20	42.0	1.6	4.72
ANO9	q<=2.3e-20	26.4	1.0	4.72
LEMD1-AS1	q<=2.3e-20	1.0	26.3	-4.72
PTH1R	q<=2.3e-20	1.0	26.1	-4.71
PTCH2	q<=2.3e-20	1.5	39.1	-4.70
WIPF3	q<=2.3e-20	4.5	116.3	-4.70
CLDN11	q<=2.3e-20	6.5	167.6	-4.69
SLC4A11	q<=2.3e-20	25.8	1.0	4.69
CYP4B1	q<=2.3e-20	32.5	1.3	4.68
MYCL	2.0e-14	25.6	1.0	4.68
VAMP8	q<=2.3e-20	394.6	15.4	4.68
LINC00339	q<=2.3e-20	1.4	35.3	-4.67
TMPRSS4	q<=2.3e-20	25.4	1.0	4.67
CMTM8	q<=2.3e-20	41.9	1.7	4.66
MISP3	q<=2.3e-20	25.1	1.0	4.65
CDT1	q<=2.3e-20	25.1	1.0	4.65
SLC25A32	q<=2.3e-20	1.0	25.1	-4.65
NEK2	q<=2.3e-20	25.1	1.0	4.65
COLEC11	q<=2.3e-20	2.8	70.5	-4.65
CHD1L	q<=2.3e-20	1.0	24.9	-4.64
LMOD1	q<=2.3e-20	3.5	86.9	-4.64
LRRC17	q<=2.3e-20	3.3	82.2	-4.64
ADRB3	q<=2.3e-20	1.0	24.9	-4.64
KIF2C	q<=2.3e-20	27.8	1.1	4.63
MMP17	q<=2.3e-20	1.1	27.1	-4.62
HOXB2	q<=2.3e-20	60.5	2.5	4.62
HPN	7.6e-13	45.5	1.8	4.62
CDO1	q<=2.3e-20	1.2	29.0	-4.62
S100A2	q<=2.3e-20	39.4	1.6	4.61
ARHGEF10	q<=2.3e-20	1.0	24.3	-4.61
CDK1	q<=2.3e-20	63.7	2.6	4.61
DIRAS3	q<=2.3e-20	2.7	66.4	-4.61
CENPM	q<=2.3e-20	24.3	1.0	4.60
CELSR2	q<=2.3e-20	47.9	2.0	4.59
IFI27	q<=2.3e-20	1744.0	72.3	4.59
SNORA4	q<=2.3e-20	1.0	24.2	-4.59
MROH7	q<=2.3e-20	1.0	24.1	-4.59
ECT2	q<=2.3e-20	37.8	1.6	4.58
CHST7	q<=2.3e-20	2.2	53.7	-4.58
SNORD22	q<=2.3e-20	1.0	23.8	-4.58
AGAP6	q<=2.3e-20	1.0	23.8	-4.57
AK1	q<=2.3e-20	3.5	82.4	-4.57
PENK	5.4e-14	1.0	23.5	-4.56
ZMAT1	q<=2.3e-20	2.6	61.8	-4.56
MEF2B	q<=2.3e-20	1.0	23.6	-4.56
ESRP2	q<=2.3e-20	23.6	1.0	4.56
CD68	q<=2.3e-20	1.0	23.4	-4.55
RAD50	q<=2.3e-20	1.0	23.4	-4.55
CYP11A1	q<=2.3e-20	2.8	65.5	-4.55
SLC4A3	q<=2.3e-20	12.0	280.6	-4.55
ITM2A	q<=2.3e-20	8.5	197.7	-4.55
ACSM3	q<=2.3e-20	16.7	392.2	-4.55
MIR1244-2	q<=2.3e-20	103.0	4.4	4.55
ECM2	q<=2.3e-20	3.4	80.4	-4.55
SLC7A2	q<=2.3e-20	5.7	133.9	-4.54
ACADL	q<=2.3e-20	1.0	23.3	-4.54
F10	q<=2.3e-20	2.1	47.7	-4.54
XIST	q<=2.3e-20	3.5	81.8	-4.54
ADGRD1	q<=2.3e-20	1.0	23.1	-4.53
SMARCE1	q<=2.3e-20	2.7	62.0	-4.53
DIO3	q<=2.3e-20	1.0	23.0	-4.53
FXYD6	q<=2.3e-20	11.4	262.9	-4.53
PID1	q<=2.3e-20	1.7	40.2	-4.53
LEMD1	q<=2.3e-20	36.1	1.6	4.53
SYK	q<=2.3e-20	32.0	1.4	4.53
IGFBP5	q<=2.3e-20	102.6	2355.1	-4.52
SPOUT1	q<=2.3e-20	1.0	23.0	-4.52
STARD9	q<=2.3e-20	1.0	22.9	-4.52
HLA-DQA1	q<=2.3e-20	119.3	5.2	4.52
BUB1	q<=2.3e-20	22.8	1.0	4.51
MELK	q<=2.3e-20	22.8	1.0	4.51
IPO4	q<=2.3e-20	1.0	22.6	-4.50
CENPA	q<=2.3e-20	22.7	1.0	4.50
MAOB	q<=2.3e-20	10.7	239.3	-4.49
EEF1AKMT4	q<=2.3e-20	22.4	1.0	4.49
LTC4S	q<=2.3e-20	22.5	1.0	4.49
TNFRSF12A	q<=2.3e-20	177.7	8.0	4.48
ARHGAP6	q<=2.3e-20	1.2	26.4	-4.48
CLDN10	q<=2.3e-20	22.3	1.0	4.48
MIR4315-2	q<=2.3e-20	22.1	1.0	4.47
SLC25A27	q<=2.3e-20	4.3	95.8	-4.47
ISG15	q<=2.3e-20	431.2	19.5	4.46
BCAM	q<=2.3e-20	1673.2	75.8	4.46
TBX3	q<=2.3e-20	3.1	68.5	-4.46
TSSK3	q<=2.3e-20	1.3	28.0	-4.46
PKMYT1	q<=2.3e-20	22.1	1.0	4.46
KNDC1	q<=2.3e-20	1.0	21.9	-4.45
VLDLR	q<=2.3e-20	3.0	65.5	-4.44
LCN6	q<=2.3e-20	1.0	21.6	-4.43
PEAR1	q<=2.3e-20	1.4	29.5	-4.43
PRSS22	q<=2.3e-20	21.6	1.0	4.43
SYTL1	q<=2.3e-20	33.6	1.6	4.42
TPD52	q<=2.3e-20	42.9	2.0	4.42
TMEM200B	q<=2.3e-20	2.0	42.6	-4.42
CKLF	q<=2.3e-20	1.0	21.4	-4.42
SNCAIP	q<=2.3e-20	1.7	36.9	-4.41
EGFL6	q<=2.3e-20	21.2	1.0	4.41
IL1RN	q<=2.3e-20	21.3	1.0	4.41
S100A1	q<=2.3e-20	50.0	2.4	4.41
C2orf74	q<=2.3e-20	1.7	35.5	-4.40
TTC22	q<=2.3e-20	21.1	1.0	4.40
SLC44A4	q<=2.3e-20	66.8	3.2	4.40
ARMCX4	q<=2.3e-20	2.3	49.0	-4.40
RPL26	q<=2.3e-20	166.5	3489.7	-4.39
CCL26	q<=2.3e-20	1.0	21.0	-4.39
AASS	q<=2.3e-20	2.2	46.0	-4.39
CKS2	q<=2.3e-20	213.6	10.2	4.39
CHMP4C	q<=2.3e-20	20.9	1.0	4.39
STIMATE	q<=2.3e-20	1.0	21.0	-4.39
GPAT3	q<=2.3e-20	1.3	26.3	-4.38
MYO15B	q<=2.3e-20	7.7	161.1	-4.38
BGLAP	q<=2.3e-20	1.1	22.9	-4.38
CAMK1G	q<=2.3e-20	1.5	30.5	-4.38
TMEM125	q<=2.3e-20	43.8	2.1	4.38
SKAP1	q<=2.3e-20	20.8	1.0	4.38
ASPG	q<=2.3e-20	1.0	20.8	-4.38
SYNPO2	q<=2.3e-20	3.1	63.9	-4.38
CCDC68	q<=2.3e-20	1.0	20.7	-4.37
VSTM4	q<=2.3e-20	2.7	56.8	-4.37
ZBED2	q<=2.3e-20	20.6	1.0	4.37
GATA6-AS1	q<=2.3e-20	1.8	36.6	-4.36
PBK	q<=2.3e-20	20.5	1.0	4.36
GPR160	q<=2.3e-20	20.5	1.0	4.36
RAB9B	q<=2.3e-20	1.4	28.0	-4.36
MMP15	q<=2.3e-20	37.2	1.8	4.35
CAMK1	q<=2.3e-20	3.2	65.4	-4.35
LRRN4CL	q<=2.3e-20	2.4	49.4	-4.34
ANKRD29	q<=2.3e-20	1.0	20.2	-4.34
IZUMO4	q<=2.3e-20	2.7	54.7	-4.33
KRTCAP3	q<=2.3e-20	111.6	5.6	4.33
PTOV1-AS1	q<=2.3e-20	1.4	29.2	-4.33
DENND2A	q<=2.3e-20	2.0	40.2	-4.33
SNORA61	q<=2.3e-20	1.0	20.0	-4.32
CHGB	6.5e-11	1.0	19.9	-4.32
PER1	q<=2.3e-20	15.8	313.8	-4.31
LINC00958	q<=2.3e-20	19.9	1.0	4.31
GSTM2	q<=2.3e-20	13.9	276.7	-4.31
LDHB	q<=2.3e-20	32.3	636.1	-4.30
ASRGL1	q<=2.3e-20	35.5	1.8	4.30
MKI67	q<=2.3e-20	19.7	1.0	4.30
SPC25	q<=2.3e-20	19.6	1.0	4.29
FAM220A	q<=2.3e-20	1.0	19.5	-4.29
F3	q<=2.3e-20	10.3	200.4	-4.29
AQP5-AS1	q<=2.3e-20	19.6	1.0	4.29
JPH4	q<=2.3e-20	1.0	19.5	-4.28
PTPRD	q<=2.3e-20	1.0	19.4	-4.28
FAM189A2	q<=2.3e-20	4.3	83.2	-4.28
